Terran_Control_Tower 6116; Terran_Comsat_Station 6888; Terran_Barracks 2100; Terran_Expansion 8158; Terran_Refinery 2466; Terran_Barracks2 15344; Terran_Missile_Turret 11082; Terran_Supply_Depot 1390; Terran_Engineering_Bay 9914; Terran_Science_Facility 0; Terran_Machine_Shop 7688; Terran_Armory 5158; Terran_Starport 4974; Terran_Opening TwoFactory; Terran_Academy 5610; Terran_Bunker 0; Terran_Factory 3706; 
Terran_Control_Tower 7316; Terran_Comsat_Station 20588; Terran_Barracks 2024; Terran_Expansion 10860; Terran_Refinery 2360; Terran_Barracks2 13140; Terran_Missile_Turret 9052; Terran_Supply_Depot 1392; Terran_Engineering_Bay 7334; Terran_Science_Facility 0; Terran_Machine_Shop 5918; Terran_Armory 5170; Terran_Starport 6130; Terran_Opening TwoFactory; Terran_Academy 19178; Terran_Bunker 0; Terran_Factory 3706; 
Terran_Control_Tower 10300; Terran_Comsat_Station 20432; Terran_Barracks 1990; Terran_Expansion 10536; Terran_Refinery 2520; Terran_Barracks2 0; Terran_Missile_Turret 13150; Terran_Supply_Depot 1332; Terran_Engineering_Bay 12036; Terran_Science_Facility 17592; Terran_Machine_Shop 5758; Terran_Armory 7164; Terran_Starport 9124; Terran_Opening TwoFactory; Terran_Academy 10380; Terran_Bunker 0; Terran_Factory 3760; 
Terran_Control_Tower 0; Terran_Comsat_Station 11422; Terran_Barracks 2044; Terran_Expansion 6498; Terran_Refinery 2648; Terran_Barracks2 8046; Terran_Missile_Turret 0; Terran_Supply_Depot 1258; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5640; Terran_Armory 0; Terran_Starport 8100; Terran_Opening TwoFactory; Terran_Academy 10086; Terran_Bunker 0; Terran_Factory 3880; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2110; Terran_Expansion 9554; Terran_Refinery 2354; Terran_Barracks2 0; Terran_Missile_Turret 14392; Terran_Supply_Depot 1368; Terran_Engineering_Bay 11798; Terran_Science_Facility 0; Terran_Machine_Shop 5884; Terran_Armory 11720; Terran_Starport 11592; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3690; 
Terran_Control_Tower 0; Terran_Comsat_Station 11420; Terran_Barracks 2098; Terran_Expansion 8866; Terran_Refinery 2364; Terran_Barracks2 8774; Terran_Missile_Turret 15128; Terran_Supply_Depot 1374; Terran_Engineering_Bay 12346; Terran_Science_Facility 0; Terran_Machine_Shop 5434; Terran_Armory 10142; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 9444; Terran_Bunker 0; Terran_Factory 3574; 
Terran_Control_Tower 13102; Terran_Comsat_Station 15106; Terran_Barracks 1948; Terran_Expansion 9348; Terran_Refinery 2450; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1222; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5226; Terran_Armory 6876; Terran_Starport 11960; Terran_Opening TwoFactory; Terran_Academy 13156; Terran_Bunker 0; Terran_Factory 3696; 
Terran_Control_Tower 11718; Terran_Comsat_Station 16904; Terran_Barracks 2282; Terran_Expansion 5052; Terran_Refinery 2636; Terran_Barracks2 10254; Terran_Missile_Turret 14780; Terran_Supply_Depot 1456; Terran_Engineering_Bay 13806; Terran_Science_Facility 11866; Terran_Machine_Shop 13500; Terran_Armory 5342; Terran_Starport 10562; Terran_Opening TwoFactory; Terran_Academy 13732; Terran_Bunker 0; Terran_Factory 4036; 
Terran_Control_Tower 6412; Terran_Comsat_Station 10728; Terran_Barracks 2684; Terran_Expansion 8278; Terran_Refinery 2108; Terran_Barracks2 9020; Terran_Missile_Turret 9986; Terran_Supply_Depot 1472; Terran_Engineering_Bay 8920; Terran_Science_Facility 14990; Terran_Machine_Shop 5308; Terran_Armory 5394; Terran_Starport 5334; Terran_Opening TwoFactory; Terran_Academy 9426; Terran_Bunker 0; Terran_Factory 3966; 
Terran_Control_Tower 6776; Terran_Comsat_Station 22310; Terran_Barracks 2200; Terran_Expansion 14518; Terran_Refinery 2472; Terran_Barracks2 6434; Terran_Missile_Turret 18084; Terran_Supply_Depot 1382; Terran_Engineering_Bay 16612; Terran_Science_Facility 0; Terran_Machine_Shop 7874; Terran_Armory 18002; Terran_Starport 5580; Terran_Opening VultureHarass; Terran_Academy 20408; Terran_Bunker 0; Terran_Factory 3882; 
Terran_Control_Tower 17374; Terran_Comsat_Station 9814; Terran_Barracks 2174; Terran_Expansion 17308; Terran_Refinery 2590; Terran_Barracks2 0; Terran_Missile_Turret 10426; Terran_Supply_Depot 1446; Terran_Engineering_Bay 9408; Terran_Science_Facility 0; Terran_Machine_Shop 5280; Terran_Armory 5624; Terran_Starport 15922; Terran_Opening SiegeExpand; Terran_Academy 8442; Terran_Bunker 0; Terran_Factory 3910; 
Terran_Control_Tower 0; Terran_Comsat_Station 8825; Terran_Barracks 1405; Terran_Expansion 0; Terran_Refinery 4090; Terran_Barracks2 3125; Terran_Missile_Turret 0; Terran_Supply_Depot 2380; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 8835; Terran_Opening Bio; Terran_Academy 4030; Terran_Bunker 0; Terran_Factory 7340; 
Terran_Control_Tower 7540; Terran_Comsat_Station 0; Terran_Barracks 2310; Terran_Expansion 0; Terran_Refinery 2505; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1435; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 11955; Terran_Starport 5610; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 4405; Terran_Factory 3820; 
Terran_Control_Tower 8140; Terran_Comsat_Station 18540; Terran_Barracks 2180; Terran_Expansion 8215; Terran_Refinery 2525; Terran_Barracks2 3435; Terran_Missile_Turret 12310; Terran_Supply_Depot 1475; Terran_Engineering_Bay 9825; Terran_Science_Facility 0; Terran_Machine_Shop 6765; Terran_Armory 13325; Terran_Starport 5085; Terran_Opening Bio; Terran_Academy 16700; Terran_Bunker 0; Terran_Factory 3795; 
Terran_Control_Tower 6740; Terran_Comsat_Station 9885; Terran_Barracks 2855; Terran_Expansion 11350; Terran_Refinery 2040; Terran_Barracks2 10135; Terran_Missile_Turret 9325; Terran_Supply_Depot 1425; Terran_Engineering_Bay 8120; Terran_Science_Facility 25475; Terran_Machine_Shop 5695; Terran_Armory 5710; Terran_Starport 5630; Terran_Opening FastDropship; Terran_Academy 8170; Terran_Bunker 0; Terran_Factory 4265; 
Terran_Control_Tower 7848; Terran_Comsat_Station 12936; Terran_Barracks 2756; Terran_Expansion 10182; Terran_Refinery 1998; Terran_Barracks2 18860; Terran_Missile_Turret 8376; Terran_Supply_Depot 1576; Terran_Engineering_Bay 7348; Terran_Science_Facility 28902; Terran_Machine_Shop 5450; Terran_Armory 5542; Terran_Starport 6728; Terran_Opening TwoFactory; Terran_Academy 10932; Terran_Bunker 0; Terran_Factory 4124; 
Terran_Control_Tower 8008; Terran_Comsat_Station 12646; Terran_Barracks 2758; Terran_Expansion 12620; Terran_Refinery 2016; Terran_Barracks2 4026; Terran_Missile_Turret 10086; Terran_Supply_Depot 1396; Terran_Engineering_Bay 9012; Terran_Science_Facility 22148; Terran_Machine_Shop 6474; Terran_Armory 5496; Terran_Starport 5814; Terran_Opening Bio; Terran_Academy 11250; Terran_Bunker 0; Terran_Factory 4148; 
Terran_Control_Tower 11550; Terran_Comsat_Station 15325; Terran_Barracks 2165; Terran_Expansion 12750; Terran_Refinery 2455; Terran_Barracks2 4535; Terran_Missile_Turret 14740; Terran_Supply_Depot 1410; Terran_Engineering_Bay 12460; Terran_Science_Facility 0; Terran_Machine_Shop 9890; Terran_Armory 4945; Terran_Starport 6405; Terran_Opening FastDropship; Terran_Academy 13960; Terran_Bunker 0; Terran_Factory 3650; 
Terran_Control_Tower 6155; Terran_Comsat_Station 16495; Terran_Barracks 2025; Terran_Expansion 13845; Terran_Refinery 2535; Terran_Barracks2 12530; Terran_Missile_Turret 7545; Terran_Supply_Depot 1435; Terran_Engineering_Bay 6490; Terran_Science_Facility 0; Terran_Machine_Shop 4975; Terran_Armory 17750; Terran_Starport 4980; Terran_Opening FastDropship; Terran_Academy 15180; Terran_Bunker 0; Terran_Factory 3725; 
Terran_Control_Tower 5965; Terran_Comsat_Station 8845; Terran_Barracks 2145; Terran_Expansion 9135; Terran_Refinery 2390; Terran_Barracks2 16120; Terran_Missile_Turret 7950; Terran_Supply_Depot 1380; Terran_Engineering_Bay 6955; Terran_Science_Facility 27660; Terran_Machine_Shop 5870; Terran_Armory 7205; Terran_Starport 4870; Terran_Opening VultureHarass; Terran_Academy 7430; Terran_Bunker 0; Terran_Factory 3600; 
Terran_Control_Tower 6140; Terran_Comsat_Station 10320; Terran_Barracks 2070; Terran_Expansion 8355; Terran_Refinery 2465; Terran_Barracks2 9350; Terran_Missile_Turret 11315; Terran_Supply_Depot 1440; Terran_Engineering_Bay 10170; Terran_Science_Facility 28960; Terran_Machine_Shop 5950; Terran_Armory 23765; Terran_Starport 4985; Terran_Opening FastDropship; Terran_Academy 8870; Terran_Bunker 0; Terran_Factory 3715; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2230; Terran_Expansion 10915; Terran_Refinery 2660; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1440; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5225; Terran_Armory 0; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3970; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2225; Terran_Expansion 0; Terran_Refinery 2620; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1385; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5615; Terran_Armory 0; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4200; 
Terran_Control_Tower 7038; Terran_Comsat_Station 24590; Terran_Barracks 2126; Terran_Expansion 9962; Terran_Refinery 2522; Terran_Barracks2 7568; Terran_Missile_Turret 10882; Terran_Supply_Depot 1386; Terran_Engineering_Bay 9906; Terran_Science_Facility 24972; Terran_Machine_Shop 4988; Terran_Armory 4946; Terran_Starport 5900; Terran_Opening TwoFactory; Terran_Academy 18234; Terran_Bunker 0; Terran_Factory 3698; 
Terran_Control_Tower 6582; Terran_Comsat_Station 22100; Terran_Barracks 2156; Terran_Expansion 5018; Terran_Refinery 2548; Terran_Barracks2 34606; Terran_Missile_Turret 8046; Terran_Supply_Depot 1432; Terran_Engineering_Bay 7086; Terran_Science_Facility 21612; Terran_Machine_Shop 5498; Terran_Armory 16156; Terran_Starport 5402; Terran_Opening FastDropship; Terran_Academy 20728; Terran_Bunker 0; Terran_Factory 3776; 
Terran_Control_Tower 7335; Terran_Comsat_Station 14280; Terran_Barracks 2555; Terran_Expansion 12190; Terran_Refinery 2460; Terran_Barracks2 11250; Terran_Missile_Turret 24335; Terran_Supply_Depot 1445; Terran_Engineering_Bay 22205; Terran_Science_Facility 43265; Terran_Machine_Shop 18485; Terran_Armory 5125; Terran_Starport 6145; Terran_Opening TwoFactory; Terran_Academy 12990; Terran_Bunker 0; Terran_Factory 3810; 
Terran_Control_Tower 8050; Terran_Comsat_Station 19185; Terran_Barracks 2245; Terran_Expansion 7820; Terran_Refinery 2640; Terran_Barracks2 4720; Terran_Missile_Turret 14095; Terran_Supply_Depot 1440; Terran_Engineering_Bay 13140; Terran_Science_Facility 0; Terran_Machine_Shop 6075; Terran_Armory 25540; Terran_Starport 5535; Terran_Opening FastDropship; Terran_Academy 17875; Terran_Bunker 0; Terran_Factory 4160; 
Terran_Control_Tower 11485; Terran_Comsat_Station 12065; Terran_Barracks 2370; Terran_Expansion 6000; Terran_Refinery 2525; Terran_Barracks2 0; Terran_Missile_Turret 7840; Terran_Supply_Depot 1440; Terran_Engineering_Bay 6705; Terran_Science_Facility 15985; Terran_Machine_Shop 5450; Terran_Armory 11870; Terran_Starport 9340; Terran_Opening VultureHarass; Terran_Academy 10780; Terran_Bunker 0; Terran_Factory 3740; 
Terran_Control_Tower 6800; Terran_Comsat_Station 14410; Terran_Barracks 2180; Terran_Expansion 8410; Terran_Refinery 2730; Terran_Barracks2 4310; Terran_Missile_Turret 11795; Terran_Supply_Depot 1435; Terran_Engineering_Bay 10770; Terran_Science_Facility 22575; Terran_Machine_Shop 6255; Terran_Armory 16430; Terran_Starport 5400; Terran_Opening FastDropship; Terran_Academy 13060; Terran_Bunker 0; Terran_Factory 4100; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2220; Terran_Expansion 0; Terran_Refinery 2795; Terran_Barracks2 6990; Terran_Missile_Turret 0; Terran_Supply_Depot 1510; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 7945; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 4660; Terran_Factory 4095; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1475; Terran_Expansion 0; Terran_Refinery 5505; Terran_Barracks2 2580; Terran_Missile_Turret 0; Terran_Supply_Depot 2075; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 0; Terran_Bunker 6860; Terran_Factory 7540; 
Terran_Control_Tower 6425; Terran_Comsat_Station 11970; Terran_Barracks 2285; Terran_Expansion 9745; Terran_Refinery 2670; Terran_Barracks2 3600; Terran_Missile_Turret 8930; Terran_Supply_Depot 1565; Terran_Engineering_Bay 7805; Terran_Science_Facility 25345; Terran_Machine_Shop 6035; Terran_Armory 5340; Terran_Starport 5250; Terran_Opening Bio; Terran_Academy 10560; Terran_Bunker 0; Terran_Factory 3945; 
Terran_Control_Tower 12040; Terran_Comsat_Station 24725; Terran_Barracks 2255; Terran_Expansion 5315; Terran_Refinery 2720; Terran_Barracks2 7870; Terran_Missile_Turret 7410; Terran_Supply_Depot 1480; Terran_Engineering_Bay 6380; Terran_Science_Facility 0; Terran_Machine_Shop 5450; Terran_Armory 22010; Terran_Starport 8875; Terran_Opening SiegeExpand; Terran_Academy 21215; Terran_Bunker 0; Terran_Factory 4015; 
Terran_Control_Tower 15225; Terran_Comsat_Station 24265; Terran_Barracks 2150; Terran_Expansion 5215; Terran_Refinery 2640; Terran_Barracks2 3465; Terran_Missile_Turret 7335; Terran_Supply_Depot 1430; Terran_Engineering_Bay 6300; Terran_Science_Facility 18105; Terran_Machine_Shop 5175; Terran_Armory 13735; Terran_Starport 13955; Terran_Opening Bio; Terran_Academy 22785; Terran_Bunker 0; Terran_Factory 3880; 
Terran_Control_Tower 6785; Terran_Comsat_Station 18710; Terran_Barracks 2220; Terran_Expansion 9720; Terran_Refinery 2610; Terran_Barracks2 8615; Terran_Missile_Turret 14080; Terran_Supply_Depot 1485; Terran_Engineering_Bay 12520; Terran_Science_Facility 20680; Terran_Machine_Shop 5980; Terran_Armory 5305; Terran_Starport 5535; Terran_Opening TwoFactory; Terran_Academy 16385; Terran_Bunker 0; Terran_Factory 3905; 
Terran_Control_Tower 7935; Terran_Comsat_Station 12950; Terran_Barracks 2170; Terran_Expansion 5475; Terran_Refinery 2695; Terran_Barracks2 3505; Terran_Missile_Turret 9595; Terran_Supply_Depot 1410; Terran_Engineering_Bay 8515; Terran_Science_Facility 21155; Terran_Machine_Shop 5245; Terran_Armory 8490; Terran_Starport 6465; Terran_Opening Bio; Terran_Academy 11635; Terran_Bunker 0; Terran_Factory 3975; 
Terran_Control_Tower 7910; Terran_Comsat_Station 25075; Terran_Barracks 2150; Terran_Expansion 8285; Terran_Refinery 2610; Terran_Barracks2 3570; Terran_Missile_Turret 21045; Terran_Supply_Depot 1390; Terran_Engineering_Bay 19965; Terran_Science_Facility 29360; Terran_Machine_Shop 5215; Terran_Armory 13655; Terran_Starport 5525; Terran_Opening Bio; Terran_Academy 16910; Terran_Bunker 0; Terran_Factory 3900; 
Terran_Control_Tower 11750; Terran_Comsat_Station 6875; Terran_Barracks 2115; Terran_Expansion 9730; Terran_Refinery 2425; Terran_Barracks2 0; Terran_Missile_Turret 9070; Terran_Supply_Depot 1315; Terran_Engineering_Bay 7415; Terran_Science_Facility 30465; Terran_Machine_Shop 5170; Terran_Armory 5240; Terran_Starport 10355; Terran_Opening SiegeExpand; Terran_Academy 5475; Terran_Bunker 0; Terran_Factory 3675; 
Terran_Control_Tower 6890; Terran_Comsat_Station 13575; Terran_Barracks 2115; Terran_Expansion 9135; Terran_Refinery 2525; Terran_Barracks2 0; Terran_Missile_Turret 9955; Terran_Supply_Depot 1325; Terran_Engineering_Bay 8160; Terran_Science_Facility 18565; Terran_Machine_Shop 5725; Terran_Armory 6290; Terran_Starport 5680; Terran_Opening FastDropship; Terran_Academy 11085; Terran_Bunker 0; Terran_Factory 4330; 
Terran_Control_Tower 9545; Terran_Comsat_Station 22925; Terran_Barracks 2240; Terran_Expansion 6995; Terran_Refinery 2660; Terran_Barracks2 53365; Terran_Missile_Turret 12525; Terran_Supply_Depot 1470; Terran_Engineering_Bay 10650; Terran_Science_Facility 19290; Terran_Machine_Shop 5365; Terran_Armory 22015; Terran_Starport 8275; Terran_Opening SiegeExpand; Terran_Academy 20835; Terran_Bunker 0; Terran_Factory 4050; 
Terran_Control_Tower 7095; Terran_Comsat_Station 25710; Terran_Barracks 2340; Terran_Expansion 6065; Terran_Refinery 2715; Terran_Barracks2 11680; Terran_Missile_Turret 9290; Terran_Supply_Depot 1425; Terran_Engineering_Bay 8190; Terran_Science_Facility 21760; Terran_Machine_Shop 5665; Terran_Armory 10885; Terran_Starport 5715; Terran_Opening FastDropship; Terran_Academy 12280; Terran_Bunker 0; Terran_Factory 4350; 
Terran_Control_Tower 6955; Terran_Comsat_Station 17020; Terran_Barracks 2430; Terran_Expansion 10245; Terran_Refinery 2395; Terran_Barracks2 3735; Terran_Missile_Turret 14130; Terran_Supply_Depot 1335; Terran_Engineering_Bay 8345; Terran_Science_Facility 27270; Terran_Machine_Shop 5040; Terran_Armory 4980; Terran_Starport 5760; Terran_Opening TwoFactory; Terran_Academy 15580; Terran_Bunker 0; Terran_Factory 3710; 
Terran_Control_Tower 8255; Terran_Comsat_Station 16090; Terran_Barracks 2205; Terran_Expansion 6280; Terran_Refinery 2555; Terran_Barracks2 3505; Terran_Missile_Turret 10135; Terran_Supply_Depot 1390; Terran_Engineering_Bay 8880; Terran_Science_Facility 26390; Terran_Machine_Shop 5690; Terran_Armory 5785; Terran_Starport 7080; Terran_Opening Bio; Terran_Academy 14800; Terran_Bunker 0; Terran_Factory 3895; 
Terran_Control_Tower 7705; Terran_Comsat_Station 18435; Terran_Barracks 2120; Terran_Expansion 10895; Terran_Refinery 2415; Terran_Barracks2 3735; Terran_Missile_Turret 13710; Terran_Supply_Depot 1750; Terran_Engineering_Bay 9740; Terran_Science_Facility 23605; Terran_Machine_Shop 7185; Terran_Armory 0; Terran_Starport 5185; Terran_Opening Bio; Terran_Academy 16915; Terran_Bunker 0; Terran_Factory 3765; 
Terran_Control_Tower 0; Terran_Comsat_Station 8470; Terran_Barracks 2240; Terran_Expansion 8075; Terran_Refinery 3030; Terran_Barracks2 5955; Terran_Missile_Turret 10065; Terran_Supply_Depot 1450; Terran_Engineering_Bay 8920; Terran_Science_Facility 0; Terran_Machine_Shop 8010; Terran_Armory 5545; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 6595; Terran_Bunker 0; Terran_Factory 4275; 
Terran_Control_Tower 11098; Terran_Comsat_Station 9510; Terran_Barracks 2050; Terran_Expansion 9186; Terran_Refinery 2620; Terran_Barracks2 0; Terran_Missile_Turret 15312; Terran_Supply_Depot 1418; Terran_Engineering_Bay 13924; Terran_Science_Facility 19712; Terran_Machine_Shop 5188; Terran_Armory 5312; Terran_Starport 9560; Terran_Opening SiegeExpand; Terran_Academy 6998; Terran_Bunker 0; Terran_Factory 3922; 
Terran_Control_Tower 15506; Terran_Comsat_Station 21440; Terran_Barracks 2726; Terran_Expansion 7720; Terran_Refinery 2200; Terran_Barracks2 7696; Terran_Missile_Turret 17208; Terran_Supply_Depot 1400; Terran_Engineering_Bay 15584; Terran_Science_Facility 14334; Terran_Machine_Shop 6368; Terran_Armory 18888; Terran_Starport 12732; Terran_Opening TwoFactory; Terran_Academy 19372; Terran_Bunker 0; Terran_Factory 4296; 
Terran_Control_Tower 11098; Terran_Comsat_Station 9510; Terran_Barracks 2050; Terran_Expansion 9186; Terran_Refinery 2620; Terran_Barracks2 0; Terran_Missile_Turret 15312; Terran_Supply_Depot 1418; Terran_Engineering_Bay 13924; Terran_Science_Facility 19712; Terran_Machine_Shop 5188; Terran_Armory 5312; Terran_Starport 9560; Terran_Opening SiegeExpand; Terran_Academy 6998; Terran_Bunker 0; Terran_Factory 3922; 
Terran_Control_Tower 15506; Terran_Comsat_Station 21440; Terran_Barracks 2726; Terran_Expansion 7720; Terran_Refinery 2200; Terran_Barracks2 7696; Terran_Missile_Turret 17208; Terran_Supply_Depot 1400; Terran_Engineering_Bay 15584; Terran_Science_Facility 14334; Terran_Machine_Shop 6368; Terran_Armory 18888; Terran_Starport 12732; Terran_Opening TwoFactory; Terran_Academy 19372; Terran_Bunker 0; Terran_Factory 4296; 
