Terran_Control_Tower 14946; Terran_Comsat_Station 15992; Terran_Barracks 2012; Terran_Expansion 9034; Terran_Refinery 2806; Terran_Barracks2 12262; Terran_Missile_Turret 10486; Terran_Supply_Depot 1398; Terran_Engineering_Bay 7218; Terran_Science_Facility 0; Terran_Machine_Shop 5492; Terran_Armory 0; Terran_Starport 13160; Terran_Opening TwoFactory; Terran_Academy 14170; Terran_Bunker 6212; Terran_Factory 4052; 
Terran_Control_Tower 0; Terran_Comsat_Station 9714; Terran_Barracks 2080; Terran_Expansion 8992; Terran_Refinery 2442; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1396; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 4968; Terran_Armory 21226; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 8290; Terran_Bunker 0; Terran_Factory 3688; 
Terran_Control_Tower 0; Terran_Comsat_Station 9546; Terran_Barracks 2090; Terran_Expansion 4906; Terran_Refinery 2466; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1386; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 4932; Terran_Armory 7682; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 8290; Terran_Bunker 0; Terran_Factory 3658; 
Terran_Control_Tower 0; Terran_Comsat_Station 10542; Terran_Barracks 2214; Terran_Expansion 7360; Terran_Refinery 2520; Terran_Barracks2 0; Terran_Missile_Turret 9492; Terran_Supply_Depot 1564; Terran_Engineering_Bay 8488; Terran_Science_Facility 27276; Terran_Machine_Shop 5166; Terran_Armory 13956; Terran_Starport 24720; Terran_Opening Standard; Terran_Academy 8818; Terran_Bunker 0; Terran_Factory 3856; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 3350; Terran_Expansion 2888; Terran_Refinery 3478; Terran_Barracks2 4628; Terran_Missile_Turret 0; Terran_Supply_Depot 1406; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6026; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4750; 
Terran_Control_Tower 0; Terran_Comsat_Station 8794; Terran_Barracks 2278; Terran_Expansion 5466; Terran_Refinery 2522; Terran_Barracks2 5754; Terran_Missile_Turret 0; Terran_Supply_Depot 1310; Terran_Engineering_Bay 0; Terran_Science_Facility 13068; Terran_Machine_Shop 5000; Terran_Armory 8134; Terran_Starport 11896; Terran_Opening SiegeExpand; Terran_Academy 7422; Terran_Bunker 0; Terran_Factory 3724; 
Terran_Control_Tower 0; Terran_Comsat_Station 17976; Terran_Barracks 2078; Terran_Expansion 5026; Terran_Refinery 2598; Terran_Barracks2 3956; Terran_Missile_Turret 7098; Terran_Supply_Depot 1422; Terran_Engineering_Bay 6152; Terran_Science_Facility 0; Terran_Machine_Shop 5064; Terran_Armory 16506; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 11086; Terran_Bunker 0; Terran_Factory 3794; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2400; Terran_Expansion 0; Terran_Refinery 2510; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1428; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 4584; Terran_Factory 3890; 
Terran_Control_Tower 0; Terran_Comsat_Station 14150; Terran_Barracks 2154; Terran_Expansion 6782; Terran_Refinery 2612; Terran_Barracks2 5970; Terran_Missile_Turret 8914; Terran_Supply_Depot 1328; Terran_Engineering_Bay 7904; Terran_Science_Facility 0; Terran_Machine_Shop 5770; Terran_Armory 10336; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 8364; Terran_Bunker 0; Terran_Factory 3838; 
Terran_Control_Tower 0; Terran_Comsat_Station 16036; Terran_Barracks 2320; Terran_Expansion 9054; Terran_Refinery 2410; Terran_Barracks2 5650; Terran_Missile_Turret 11478; Terran_Supply_Depot 1382; Terran_Engineering_Bay 10126; Terran_Science_Facility 0; Terran_Machine_Shop 4884; Terran_Armory 22066; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 14584; Terran_Bunker 0; Terran_Factory 3632; 
Terran_Control_Tower 21666; Terran_Comsat_Station 10382; Terran_Barracks 2116; Terran_Expansion 4686; Terran_Refinery 2448; Terran_Barracks2 4398; Terran_Missile_Turret 7848; Terran_Supply_Depot 1398; Terran_Engineering_Bay 6838; Terran_Science_Facility 12770; Terran_Machine_Shop 4906; Terran_Armory 7612; Terran_Starport 11448; Terran_Opening SiegeExpand; Terran_Academy 8770; Terran_Bunker 0; Terran_Factory 3642; 
Terran_Control_Tower 0; Terran_Comsat_Station 13752; Terran_Barracks 2376; Terran_Expansion 8402; Terran_Refinery 2438; Terran_Barracks2 5534; Terran_Missile_Turret 10622; Terran_Supply_Depot 1400; Terran_Engineering_Bay 9586; Terran_Science_Facility 0; Terran_Machine_Shop 4934; Terran_Armory 15312; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 12278; Terran_Bunker 0; Terran_Factory 3686; 
Terran_Control_Tower 19418; Terran_Comsat_Station 9482; Terran_Barracks 2106; Terran_Expansion 4872; Terran_Refinery 2474; Terran_Barracks2 4476; Terran_Missile_Turret 36304; Terran_Supply_Depot 1374; Terran_Engineering_Bay 20314; Terran_Science_Facility 14990; Terran_Machine_Shop 4904; Terran_Armory 7750; Terran_Starport 12308; Terran_Opening SiegeExpand; Terran_Academy 8228; Terran_Bunker 0; Terran_Factory 3650; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2346; Terran_Expansion 6746; Terran_Refinery 2484; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1406; Terran_Engineering_Bay 7438; Terran_Science_Facility 0; Terran_Machine_Shop 5452; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3700; 
Terran_Control_Tower 0; Terran_Comsat_Station 9690; Terran_Barracks 2142; Terran_Expansion 4956; Terran_Refinery 2504; Terran_Barracks2 6238; Terran_Missile_Turret 0; Terran_Supply_Depot 1370; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5518; Terran_Armory 8086; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 8424; Terran_Bunker 0; Terran_Factory 3786; 
Terran_Control_Tower 14444; Terran_Comsat_Station 10126; Terran_Barracks 2194; Terran_Expansion 5252; Terran_Refinery 2698; Terran_Barracks2 19984; Terran_Missile_Turret 8018; Terran_Supply_Depot 1442; Terran_Engineering_Bay 6902; Terran_Science_Facility 14420; Terran_Machine_Shop 5212; Terran_Armory 7878; Terran_Starport 11484; Terran_Opening SiegeExpand; Terran_Academy 8836; Terran_Bunker 0; Terran_Factory 3916; 
Terran_Control_Tower 0; Terran_Comsat_Station 10702; Terran_Barracks 2118; Terran_Expansion 4928; Terran_Refinery 2482; Terran_Barracks2 4128; Terran_Missile_Turret 7978; Terran_Supply_Depot 1418; Terran_Engineering_Bay 6492; Terran_Science_Facility 13208; Terran_Machine_Shop 5052; Terran_Armory 8374; Terran_Starport 12002; Terran_Opening SiegeExpand; Terran_Academy 9338; Terran_Bunker 0; Terran_Factory 3758; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1930; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 2548; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 4726; Terran_Factory 0; 
Terran_Control_Tower 7672; Terran_Comsat_Station 20336; Terran_Barracks 2100; Terran_Expansion 12708; Terran_Refinery 2476; Terran_Barracks2 18666; Terran_Missile_Turret 9896; Terran_Supply_Depot 1364; Terran_Engineering_Bay 8622; Terran_Science_Facility 0; Terran_Machine_Shop 6304; Terran_Armory 14608; Terran_Starport 5576; Terran_Opening VultureHarass; Terran_Academy 16194; Terran_Bunker 0; Terran_Factory 3776; 
Terran_Control_Tower 0; Terran_Comsat_Station 12104; Terran_Barracks 2302; Terran_Expansion 7352; Terran_Refinery 2410; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1328; Terran_Engineering_Bay 12726; Terran_Science_Facility 0; Terran_Machine_Shop 4898; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 10472; Terran_Bunker 0; Terran_Factory 3612; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 6920; Terran_Comsat_Station 13632; Terran_Barracks 2506; Terran_Expansion 6266; Terran_Refinery 2530; Terran_Barracks2 12458; Terran_Missile_Turret 9210; Terran_Supply_Depot 1516; Terran_Engineering_Bay 7766; Terran_Science_Facility 17614; Terran_Machine_Shop 5108; Terran_Armory 10510; Terran_Starport 5700; Terran_Opening FastDropship; Terran_Academy 12186; Terran_Bunker 7310; Terran_Factory 3800; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2354; Terran_Expansion 6854; Terran_Refinery 2472; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1384; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5232; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3960; 
Terran_Control_Tower 0; Terran_Comsat_Station 8972; Terran_Barracks 2374; Terran_Expansion 6470; Terran_Refinery 2450; Terran_Barracks2 8172; Terran_Missile_Turret 0; Terran_Supply_Depot 1360; Terran_Engineering_Bay 13248; Terran_Science_Facility 0; Terran_Machine_Shop 5550; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 7552; Terran_Bunker 0; Terran_Factory 3710; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2360; Terran_Expansion 8526; Terran_Refinery 2496; Terran_Barracks2 0; Terran_Missile_Turret 8152; Terran_Supply_Depot 1384; Terran_Engineering_Bay 7070; Terran_Science_Facility 0; Terran_Machine_Shop 5790; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 8872; Terran_Bunker 0; Terran_Factory 3712; 
Terran_Control_Tower 0; Terran_Comsat_Station 9830; Terran_Barracks 2280; Terran_Expansion 6112; Terran_Refinery 2336; Terran_Barracks2 7528; Terran_Missile_Turret 0; Terran_Supply_Depot 1318; Terran_Engineering_Bay 12988; Terran_Science_Facility 0; Terran_Machine_Shop 4902; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 7128; Terran_Bunker 0; Terran_Factory 3588; 
Terran_Control_Tower 8244; Terran_Comsat_Station 13088; Terran_Barracks 2334; Terran_Expansion 6536; Terran_Refinery 2444; Terran_Barracks2 0; Terran_Missile_Turret 11622; Terran_Supply_Depot 1348; Terran_Engineering_Bay 10522; Terran_Science_Facility 20298; Terran_Machine_Shop 5962; Terran_Armory 8912; Terran_Starport 6974; Terran_Opening VultureHarass; Terran_Academy 11362; Terran_Bunker 0; Terran_Factory 3744; 
Terran_Control_Tower 0; Terran_Comsat_Station 11370; Terran_Barracks 2378; Terran_Expansion 8230; Terran_Refinery 2458; Terran_Barracks2 0; Terran_Missile_Turret 14650; Terran_Supply_Depot 1388; Terran_Engineering_Bay 12864; Terran_Science_Facility 0; Terran_Machine_Shop 5034; Terran_Armory 15184; Terran_Starport 22338; Terran_Opening Standard; Terran_Academy 7086; Terran_Bunker 0; Terran_Factory 3718; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2114; Terran_Expansion 0; Terran_Refinery 2516; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1396; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 4302; Terran_Factory 3780; 
Terran_Control_Tower 0; Terran_Comsat_Station 12792; Terran_Barracks 2268; Terran_Expansion 6716; Terran_Refinery 2340; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1318; Terran_Engineering_Bay 0; Terran_Science_Facility 33916; Terran_Machine_Shop 4854; Terran_Armory 24534; Terran_Starport 32726; Terran_Opening Standard; Terran_Academy 11516; Terran_Bunker 0; Terran_Factory 3612; 
Terran_Control_Tower 12524; Terran_Comsat_Station 8844; Terran_Barracks 2046; Terran_Expansion 8076; Terran_Refinery 2410; Terran_Barracks2 0; Terran_Missile_Turret 9268; Terran_Supply_Depot 1376; Terran_Engineering_Bay 8262; Terran_Science_Facility 0; Terran_Machine_Shop 6916; Terran_Armory 0; Terran_Starport 11296; Terran_Opening VultureHarass; Terran_Academy 7412; Terran_Bunker 5806; Terran_Factory 3666; 
Terran_Control_Tower 0; Terran_Comsat_Station 8768; Terran_Barracks 2260; Terran_Expansion 6802; Terran_Refinery 2324; Terran_Barracks2 8222; Terran_Missile_Turret 0; Terran_Supply_Depot 1308; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5050; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 7314; Terran_Bunker 0; Terran_Factory 3586; 
Terran_Control_Tower 6774; Terran_Comsat_Station 15586; Terran_Barracks 1954; Terran_Expansion 10706; Terran_Refinery 2318; Terran_Barracks2 3880; Terran_Missile_Turret 12222; Terran_Supply_Depot 1364; Terran_Engineering_Bay 9490; Terran_Science_Facility 21996; Terran_Machine_Shop 5546; Terran_Armory 18900; Terran_Starport 5598; Terran_Opening VultureHarass; Terran_Academy 13890; Terran_Bunker 3956; Terran_Factory 3566; 
Terran_Control_Tower 0; Terran_Comsat_Station 9744; Terran_Barracks 2290; Terran_Expansion 6302; Terran_Refinery 2424; Terran_Barracks2 0; Terran_Missile_Turret 8358; Terran_Supply_Depot 1312; Terran_Engineering_Bay 7306; Terran_Science_Facility 0; Terran_Machine_Shop 4826; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 7950; Terran_Bunker 0; Terran_Factory 3584; 
Terran_Control_Tower 6242; Terran_Comsat_Station 12014; Terran_Barracks 2336; Terran_Expansion 9314; Terran_Refinery 2418; Terran_Barracks2 16752; Terran_Missile_Turret 8584; Terran_Supply_Depot 1330; Terran_Engineering_Bay 6438; Terran_Science_Facility 25132; Terran_Machine_Shop 5092; Terran_Armory 17456; Terran_Starport 5074; Terran_Opening FastDropship; Terran_Academy 10680; Terran_Bunker 0; Terran_Factory 3660; 
Terran_Control_Tower 0; Terran_Comsat_Station 10756; Terran_Barracks 2348; Terran_Expansion 5162; Terran_Refinery 2394; Terran_Barracks2 0; Terran_Missile_Turret 7756; Terran_Supply_Depot 1312; Terran_Engineering_Bay 6394; Terran_Science_Facility 0; Terran_Machine_Shop 5040; Terran_Armory 11496; Terran_Starport 20986; Terran_Opening SiegeExpand; Terran_Academy 9486; Terran_Bunker 0; Terran_Factory 3754; 
Terran_Control_Tower 25038; Terran_Comsat_Station 6366; Terran_Barracks 2340; Terran_Expansion 8256; Terran_Refinery 2446; Terran_Barracks2 12194; Terran_Missile_Turret 12162; Terran_Supply_Depot 1392; Terran_Engineering_Bay 11024; Terran_Science_Facility 21224; Terran_Machine_Shop 6608; Terran_Armory 11286; Terran_Starport 19532; Terran_Opening SiegeExpand; Terran_Academy 5082; Terran_Bunker 0; Terran_Factory 5334; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2258; Terran_Expansion 7198; Terran_Refinery 2362; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1308; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5352; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3604; 
Terran_Control_Tower 13654; Terran_Comsat_Station 0; Terran_Barracks 2360; Terran_Expansion 7266; Terran_Refinery 2432; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1386; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 4872; Terran_Armory 0; Terran_Starport 11782; Terran_Opening Standard; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3630; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2202; Terran_Expansion 6702; Terran_Refinery 2678; Terran_Barracks2 0; Terran_Missile_Turret 8556; Terran_Supply_Depot 1450; Terran_Engineering_Bay 7468; Terran_Science_Facility 0; Terran_Machine_Shop 6206; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3948; 
Terran_Control_Tower 0; Terran_Comsat_Station 13768; Terran_Barracks 2376; Terran_Expansion 6024; Terran_Refinery 2468; Terran_Barracks2 0; Terran_Missile_Turret 8106; Terran_Supply_Depot 1396; Terran_Engineering_Bay 6798; Terran_Science_Facility 0; Terran_Machine_Shop 4970; Terran_Armory 9200; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 11354; Terran_Bunker 0; Terran_Factory 3710; 
Terran_Control_Tower 0; Terran_Comsat_Station 12690; Terran_Barracks 2276; Terran_Expansion 5060; Terran_Refinery 2392; Terran_Barracks2 0; Terran_Missile_Turret 7682; Terran_Supply_Depot 1320; Terran_Engineering_Bay 6544; Terran_Science_Facility 0; Terran_Machine_Shop 4952; Terran_Armory 11388; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 11410; Terran_Bunker 0; Terran_Factory 3628; 
Terran_Control_Tower 21944; Terran_Comsat_Station 9604; Terran_Barracks 2148; Terran_Expansion 7164; Terran_Refinery 2542; Terran_Barracks2 10904; Terran_Missile_Turret 0; Terran_Supply_Depot 1436; Terran_Engineering_Bay 11942; Terran_Science_Facility 20880; Terran_Machine_Shop 5002; Terran_Armory 11868; Terran_Starport 15560; Terran_Opening Standard; Terran_Academy 8222; Terran_Bunker 0; Terran_Factory 3750; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1368; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 7695; Terran_Barracks 2420; Terran_Expansion 7340; Terran_Refinery 2485; Terran_Barracks2 0; Terran_Missile_Turret 9095; Terran_Supply_Depot 1395; Terran_Engineering_Bay 8115; Terran_Science_Facility 0; Terran_Machine_Shop 5020; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 6175; Terran_Bunker 0; Terran_Factory 3695; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2332; Terran_Expansion 9806; Terran_Refinery 2458; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1376; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 4986; Terran_Armory 0; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 10538; Terran_Bunker 0; Terran_Factory 3700; 
Terran_Control_Tower 0; Terran_Comsat_Station 12460; Terran_Barracks 2374; Terran_Expansion 6978; Terran_Refinery 2476; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1400; Terran_Engineering_Bay 8498; Terran_Science_Facility 0; Terran_Machine_Shop 4912; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 11070; Terran_Bunker 0; Terran_Factory 3644; 
Terran_Control_Tower 6194; Terran_Comsat_Station 0; Terran_Barracks 2376; Terran_Expansion 0; Terran_Refinery 2470; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1328; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5032; Terran_Armory 0; Terran_Starport 5008; Terran_Opening FastDropship; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3758; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2344; Terran_Expansion 9308; Terran_Refinery 2458; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1402; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 7066; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 3682; Terran_Factory 3710; 
Terran_Control_Tower 22804; Terran_Comsat_Station 0; Terran_Barracks 2302; Terran_Expansion 7670; Terran_Refinery 2430; Terran_Barracks2 20230; Terran_Missile_Turret 7016; Terran_Supply_Depot 1352; Terran_Engineering_Bay 6034; Terran_Science_Facility 0; Terran_Machine_Shop 4918; Terran_Armory 0; Terran_Starport 21116; Terran_Opening Standard; Terran_Academy 35710; Terran_Bunker 0; Terran_Factory 3682; 
Terran_Control_Tower 0; Terran_Comsat_Station 16244; Terran_Barracks 2348; Terran_Expansion 7874; Terran_Refinery 2460; Terran_Barracks2 0; Terran_Missile_Turret 8542; Terran_Supply_Depot 1400; Terran_Engineering_Bay 7464; Terran_Science_Facility 0; Terran_Machine_Shop 5512; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 14538; Terran_Bunker 0; Terran_Factory 3694; 
