Terran_Control_Tower 14946; Terran_Comsat_Station 15992; Terran_Barracks 2012; Terran_Expansion 9034; Terran_Refinery 2806; Terran_Barracks2 12262; Terran_Missile_Turret 10486; Terran_Supply_Depot 1398; Terran_Engineering_Bay 7218; Terran_Science_Facility 0; Terran_Machine_Shop 5492; Terran_Armory 0; Terran_Starport 13160; Terran_Opening TwoFactory; Terran_Academy 14170; Terran_Bunker 6212; Terran_Factory 4052; 
Terran_Control_Tower 8120; Terran_Comsat_Station 0; Terran_Barracks 2290; Terran_Expansion 10690; Terran_Refinery 2660; Terran_Barracks2 0; Terran_Missile_Turret 8965; Terran_Supply_Depot 1625; Terran_Engineering_Bay 7830; Terran_Science_Facility 0; Terran_Machine_Shop 5510; Terran_Armory 0; Terran_Starport 5540; Terran_Opening FastDropship; Terran_Academy 0; Terran_Bunker 13835; Terran_Factory 4170; 
Terran_Control_Tower 17450; Terran_Comsat_Station 14130; Terran_Barracks 2220; Terran_Expansion 9270; Terran_Refinery 2565; Terran_Barracks2 27275; Terran_Missile_Turret 8985; Terran_Supply_Depot 1480; Terran_Engineering_Bay 7970; Terran_Science_Facility 0; Terran_Machine_Shop 5115; Terran_Armory 20280; Terran_Starport 16210; Terran_Opening TwoFactory; Terran_Academy 12770; Terran_Bunker 0; Terran_Factory 3835; 
Terran_Control_Tower 21020; Terran_Comsat_Station 16135; Terran_Barracks 2025; Terran_Expansion 10025; Terran_Refinery 2735; Terran_Barracks2 12935; Terran_Missile_Turret 8315; Terran_Supply_Depot 1505; Terran_Engineering_Bay 6830; Terran_Science_Facility 0; Terran_Machine_Shop 5345; Terran_Armory 19625; Terran_Starport 19720; Terran_Opening TwoFactory; Terran_Academy 14220; Terran_Bunker 8200; Terran_Factory 4045; 
Terran_Control_Tower 13190; Terran_Comsat_Station 14020; Terran_Barracks 2220; Terran_Expansion 10780; Terran_Refinery 2610; Terran_Barracks2 4950; Terran_Missile_Turret 9200; Terran_Supply_Depot 1435; Terran_Engineering_Bay 8125; Terran_Science_Facility 0; Terran_Machine_Shop 5225; Terran_Armory 18910; Terran_Starport 11830; Terran_Opening TwoFactory; Terran_Academy 12390; Terran_Bunker 0; Terran_Factory 3945; 
Terran_Control_Tower 20770; Terran_Comsat_Station 5890; Terran_Barracks 2155; Terran_Expansion 6785; Terran_Refinery 2425; Terran_Barracks2 5985; Terran_Missile_Turret 10600; Terran_Supply_Depot 1460; Terran_Engineering_Bay 9470; Terran_Science_Facility 0; Terran_Machine_Shop 4875; Terran_Armory 15035; Terran_Starport 17180; Terran_Opening SiegeExpand; Terran_Academy 4490; Terran_Bunker 0; Terran_Factory 3630; 
Terran_Control_Tower 16085; Terran_Comsat_Station 17490; Terran_Barracks 2160; Terran_Expansion 8910; Terran_Refinery 2580; Terran_Barracks2 6350; Terran_Missile_Turret 9825; Terran_Supply_Depot 1415; Terran_Engineering_Bay 7725; Terran_Science_Facility 0; Terran_Machine_Shop 5140; Terran_Armory 17995; Terran_Starport 14335; Terran_Opening TwoFactory; Terran_Academy 16100; Terran_Bunker 0; Terran_Factory 3790; 
Terran_Control_Tower 7005; Terran_Comsat_Station 13450; Terran_Barracks 2175; Terran_Expansion 10255; Terran_Refinery 2590; Terran_Barracks2 4655; Terran_Missile_Turret 9370; Terran_Supply_Depot 1455; Terran_Engineering_Bay 8335; Terran_Science_Facility 25550; Terran_Machine_Shop 5910; Terran_Armory 21225; Terran_Starport 5865; Terran_Opening FastDropship; Terran_Academy 12130; Terran_Bunker 0; Terran_Factory 4620; 
Terran_Control_Tower 18985; Terran_Comsat_Station 11315; Terran_Barracks 2205; Terran_Expansion 7990; Terran_Refinery 2685; Terran_Barracks2 5505; Terran_Missile_Turret 14225; Terran_Supply_Depot 1515; Terran_Engineering_Bay 13125; Terran_Science_Facility 20785; Terran_Machine_Shop 5895; Terran_Armory 15910; Terran_Starport 17155; Terran_Opening TwoFactory; Terran_Academy 9415; Terran_Bunker 5260; Terran_Factory 4090; 
Terran_Control_Tower 6585; Terran_Comsat_Station 14525; Terran_Barracks 2240; Terran_Expansion 7930; Terran_Refinery 2725; Terran_Barracks2 0; Terran_Missile_Turret 14365; Terran_Supply_Depot 1400; Terran_Engineering_Bay 12730; Terran_Science_Facility 0; Terran_Machine_Shop 5405; Terran_Armory 0; Terran_Starport 5455; Terran_Opening FastDropship; Terran_Academy 10800; Terran_Bunker 0; Terran_Factory 4135; 
Terran_Control_Tower 0; Terran_Comsat_Station 10990; Terran_Barracks 2220; Terran_Expansion 9050; Terran_Refinery 2600; Terran_Barracks2 5765; Terran_Missile_Turret 12650; Terran_Supply_Depot 1475; Terran_Engineering_Bay 11485; Terran_Science_Facility 0; Terran_Machine_Shop 5720; Terran_Armory 0; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 9175; Terran_Bunker 0; Terran_Factory 3855; 
Terran_Control_Tower 9125; Terran_Comsat_Station 6310; Terran_Barracks 2195; Terran_Expansion 9540; Terran_Refinery 2705; Terran_Barracks2 3560; Terran_Missile_Turret 8375; Terran_Supply_Depot 1450; Terran_Engineering_Bay 7270; Terran_Science_Facility 23585; Terran_Machine_Shop 5245; Terran_Armory 19275; Terran_Starport 6865; Terran_Opening Bio; Terran_Academy 4940; Terran_Bunker 0; Terran_Factory 4005; 
Terran_Control_Tower 24110; Terran_Comsat_Station 13550; Terran_Barracks 2165; Terran_Expansion 8470; Terran_Refinery 2670; Terran_Barracks2 3435; Terran_Missile_Turret 11305; Terran_Supply_Depot 1440; Terran_Engineering_Bay 9750; Terran_Science_Facility 24135; Terran_Machine_Shop 6795; Terran_Armory 13215; Terran_Starport 21880; Terran_Opening Bio; Terran_Academy 11985; Terran_Bunker 0; Terran_Factory 3885; 
Terran_Control_Tower 8905; Terran_Comsat_Station 6975; Terran_Barracks 2165; Terran_Expansion 7240; Terran_Refinery 2685; Terran_Barracks2 7985; Terran_Missile_Turret 14590; Terran_Supply_Depot 1435; Terran_Engineering_Bay 13580; Terran_Science_Facility 18255; Terran_Machine_Shop 13965; Terran_Armory 14025; Terran_Starport 7700; Terran_Opening VultureHarass; Terran_Academy 5570; Terran_Bunker 16210; Terran_Factory 4650; 
Terran_Control_Tower 12605; Terran_Comsat_Station 5065; Terran_Barracks 2125; Terran_Expansion 12110; Terran_Refinery 2680; Terran_Barracks2 4380; Terran_Missile_Turret 7335; Terran_Supply_Depot 1420; Terran_Engineering_Bay 6355; Terran_Science_Facility 0; Terran_Machine_Shop 12175; Terran_Armory 19640; Terran_Starport 11195; Terran_Opening Bio; Terran_Academy 3755; Terran_Bunker 15400; Terran_Factory 9635; 
Terran_Control_Tower 7370; Terran_Comsat_Station 7930; Terran_Barracks 2180; Terran_Expansion 8430; Terran_Refinery 2705; Terran_Barracks2 7270; Terran_Missile_Turret 10635; Terran_Supply_Depot 1385; Terran_Engineering_Bay 8830; Terran_Science_Facility 9020; Terran_Machine_Shop 5945; Terran_Armory 23110; Terran_Starport 6145; Terran_Opening FastDropship; Terran_Academy 6195; Terran_Bunker 5915; Terran_Factory 4535; 
Terran_Control_Tower 9055; Terran_Comsat_Station 7085; Terran_Barracks 2185; Terran_Expansion 7390; Terran_Refinery 2785; Terran_Barracks2 9490; Terran_Missile_Turret 15110; Terran_Supply_Depot 1460; Terran_Engineering_Bay 13880; Terran_Science_Facility 19690; Terran_Machine_Shop 5815; Terran_Armory 11645; Terran_Starport 7910; Terran_Opening VultureHarass; Terran_Academy 5615; Terran_Bunker 5195; Terran_Factory 4430; 
Terran_Control_Tower 29925; Terran_Comsat_Station 16415; Terran_Barracks 2150; Terran_Expansion 10940; Terran_Refinery 2585; Terran_Barracks2 4190; Terran_Missile_Turret 9730; Terran_Supply_Depot 1310; Terran_Engineering_Bay 8085; Terran_Science_Facility 0; Terran_Machine_Shop 5560; Terran_Armory 28880; Terran_Starport 28495; Terran_Opening Bio; Terran_Academy 13950; Terran_Bunker 0; Terran_Factory 4260; 
Terran_Control_Tower 15220; Terran_Comsat_Station 7030; Terran_Barracks 2210; Terran_Expansion 9340; Terran_Refinery 2675; Terran_Barracks2 20685; Terran_Missile_Turret 11295; Terran_Supply_Depot 1460; Terran_Engineering_Bay 10125; Terran_Science_Facility 19770; Terran_Machine_Shop 5770; Terran_Armory 14255; Terran_Starport 13930; Terran_Opening VultureHarass; Terran_Academy 5700; Terran_Bunker 0; Terran_Factory 4500; 
Terran_Control_Tower 9420; Terran_Comsat_Station 7570; Terran_Barracks 2145; Terran_Expansion 10370; Terran_Refinery 2695; Terran_Barracks2 11310; Terran_Missile_Turret 21375; Terran_Supply_Depot 1430; Terran_Engineering_Bay 19775; Terran_Science_Facility 19910; Terran_Machine_Shop 6170; Terran_Armory 14110; Terran_Starport 7140; Terran_Opening VultureHarass; Terran_Academy 6215; Terran_Bunker 5655; Terran_Factory 4805; 
Terran_Control_Tower 19660; Terran_Comsat_Station 14755; Terran_Barracks 2040; Terran_Expansion 17475; Terran_Refinery 10265; Terran_Barracks2 3300; Terran_Missile_Turret 9625; Terran_Supply_Depot 2730; Terran_Engineering_Bay 8665; Terran_Science_Facility 37930; Terran_Machine_Shop 13755; Terran_Armory 47850; Terran_Starport 17510; Terran_Opening Bio; Terran_Academy 13040; Terran_Bunker 5375; Terran_Factory 12330; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2075; Terran_Expansion 0; Terran_Refinery 2465; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1255; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5000; Terran_Armory 0; Terran_Starport 5255; Terran_Opening FastDropship; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3715; 
Terran_Control_Tower 22895; Terran_Comsat_Station 20870; Terran_Barracks 2160; Terran_Expansion 9430; Terran_Refinery 2815; Terran_Barracks2 11230; Terran_Missile_Turret 9680; Terran_Supply_Depot 1430; Terran_Engineering_Bay 8680; Terran_Science_Facility 28420; Terran_Machine_Shop 5400; Terran_Armory 25280; Terran_Starport 21480; Terran_Opening TwoFactory; Terran_Academy 19430; Terran_Bunker 0; Terran_Factory 4095; 
Terran_Control_Tower 8525; Terran_Comsat_Station 17745; Terran_Barracks 2225; Terran_Expansion 11695; Terran_Refinery 2700; Terran_Barracks2 8235; Terran_Missile_Turret 14910; Terran_Supply_Depot 1665; Terran_Engineering_Bay 13820; Terran_Science_Facility 23795; Terran_Machine_Shop 5510; Terran_Armory 19855; Terran_Starport 7330; Terran_Opening TwoFactory; Terran_Academy 16140; Terran_Bunker 0; Terran_Factory 4185; 
Terran_Control_Tower 14655; Terran_Comsat_Station 14625; Terran_Barracks 2255; Terran_Expansion 9385; Terran_Refinery 2435; Terran_Barracks2 3675; Terran_Missile_Turret 10570; Terran_Supply_Depot 1510; Terran_Engineering_Bay 7600; Terran_Science_Facility 21890; Terran_Machine_Shop 5190; Terran_Armory 13035; Terran_Starport 12390; Terran_Opening Bio; Terran_Academy 12825; Terran_Bunker 0; Terran_Factory 3710; 
Terran_Control_Tower 0; Terran_Comsat_Station 16500; Terran_Barracks 2205; Terran_Expansion 9210; Terran_Refinery 2650; Terran_Barracks2 3550; Terran_Missile_Turret 10245; Terran_Supply_Depot 1465; Terran_Engineering_Bay 7320; Terran_Science_Facility 0; Terran_Machine_Shop 5150; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 14650; Terran_Bunker 0; Terran_Factory 3860; 
Terran_Control_Tower 25320; Terran_Comsat_Station 12070; Terran_Barracks 1950; Terran_Expansion 8490; Terran_Refinery 2615; Terran_Barracks2 5795; Terran_Missile_Turret 9175; Terran_Supply_Depot 1305; Terran_Engineering_Bay 7685; Terran_Science_Facility 0; Terran_Machine_Shop 5550; Terran_Armory 0; Terran_Starport 24145; Terran_Opening TwoFactory; Terran_Academy 10795; Terran_Bunker 0; Terran_Factory 3810; 
Terran_Control_Tower 12300; Terran_Comsat_Station 9075; Terran_Barracks 1830; Terran_Expansion 12650; Terran_Refinery 2455; Terran_Barracks2 0; Terran_Missile_Turret 10980; Terran_Supply_Depot 1330; Terran_Engineering_Bay 9150; Terran_Science_Facility 12340; Terran_Machine_Shop 5605; Terran_Armory 8340; Terran_Starport 11195; Terran_Opening TwoFactory; Terran_Academy 7700; Terran_Bunker 0; Terran_Factory 4295; 
Terran_Control_Tower 9780; Terran_Comsat_Station 14360; Terran_Barracks 2020; Terran_Expansion 11570; Terran_Refinery 2615; Terran_Barracks2 0; Terran_Missile_Turret 8390; Terran_Supply_Depot 1500; Terran_Engineering_Bay 6710; Terran_Science_Facility 0; Terran_Machine_Shop 5120; Terran_Armory 5625; Terran_Starport 8570; Terran_Opening TwoFactory; Terran_Academy 12710; Terran_Bunker 0; Terran_Factory 4055; 
Terran_Control_Tower 16690; Terran_Comsat_Station 24385; Terran_Barracks 2225; Terran_Expansion 9975; Terran_Refinery 2775; Terran_Barracks2 12610; Terran_Missile_Turret 11450; Terran_Supply_Depot 1485; Terran_Engineering_Bay 10405; Terran_Science_Facility 44760; Terran_Machine_Shop 5625; Terran_Armory 16485; Terran_Starport 15000; Terran_Opening TwoFactory; Terran_Academy 23050; Terran_Bunker 0; Terran_Factory 4130; 
Terran_Control_Tower 6660; Terran_Comsat_Station 16780; Terran_Barracks 2170; Terran_Expansion 11050; Terran_Refinery 2715; Terran_Barracks2 26550; Terran_Missile_Turret 11100; Terran_Supply_Depot 1480; Terran_Engineering_Bay 9630; Terran_Science_Facility 0; Terran_Machine_Shop 5305; Terran_Armory 0; Terran_Starport 5330; Terran_Opening FastDropship; Terran_Academy 15375; Terran_Bunker 0; Terran_Factory 4030; 
Terran_Control_Tower 24285; Terran_Comsat_Station 13100; Terran_Barracks 2135; Terran_Expansion 8915; Terran_Refinery 2670; Terran_Barracks2 0; Terran_Missile_Turret 9535; Terran_Supply_Depot 1430; Terran_Engineering_Bay 8265; Terran_Science_Facility 24310; Terran_Machine_Shop 5380; Terran_Armory 19530; Terran_Starport 22940; Terran_Opening TwoFactory; Terran_Academy 11745; Terran_Bunker 0; Terran_Factory 4040; 
Terran_Control_Tower 0; Terran_Comsat_Station 13685; Terran_Barracks 2200; Terran_Expansion 8760; Terran_Refinery 2610; Terran_Barracks2 0; Terran_Missile_Turret 10365; Terran_Supply_Depot 1450; Terran_Engineering_Bay 9415; Terran_Science_Facility 0; Terran_Machine_Shop 5225; Terran_Armory 19735; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 11365; Terran_Bunker 0; Terran_Factory 3970; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2150; Terran_Expansion 13500; Terran_Refinery 2585; Terran_Barracks2 4245; Terran_Missile_Turret 7660; Terran_Supply_Depot 1445; Terran_Engineering_Bay 5940; Terran_Science_Facility 0; Terran_Machine_Shop 5340; Terran_Armory 0; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4050; 
Terran_Control_Tower 6360; Terran_Comsat_Station 0; Terran_Barracks 2155; Terran_Expansion 9870; Terran_Refinery 2570; Terran_Barracks2 8115; Terran_Missile_Turret 12470; Terran_Supply_Depot 1435; Terran_Engineering_Bay 11125; Terran_Science_Facility 0; Terran_Machine_Shop 5205; Terran_Armory 0; Terran_Starport 5230; Terran_Opening FastDropship; Terran_Academy 19370; Terran_Bunker 0; Terran_Factory 3910; 
Terran_Control_Tower 10065; Terran_Comsat_Station 13960; Terran_Barracks 2115; Terran_Expansion 7190; Terran_Refinery 2515; Terran_Barracks2 6890; Terran_Missile_Turret 11770; Terran_Supply_Depot 1405; Terran_Engineering_Bay 10670; Terran_Science_Facility 0; Terran_Machine_Shop 5320; Terran_Armory 20040; Terran_Starport 8940; Terran_Opening SiegeExpand; Terran_Academy 12645; Terran_Bunker 0; Terran_Factory 4025; 
Terran_Control_Tower 6425; Terran_Comsat_Station 12855; Terran_Barracks 2125; Terran_Expansion 8480; Terran_Refinery 2335; Terran_Barracks2 5860; Terran_Missile_Turret 13775; Terran_Supply_Depot 1450; Terran_Engineering_Bay 12575; Terran_Science_Facility 0; Terran_Machine_Shop 5695; Terran_Armory 0; Terran_Starport 5175; Terran_Opening FastDropship; Terran_Academy 11590; Terran_Bunker 0; Terran_Factory 3830; 
Terran_Control_Tower 11290; Terran_Comsat_Station 13505; Terran_Barracks 2145; Terran_Expansion 8110; Terran_Refinery 2720; Terran_Barracks2 8035; Terran_Missile_Turret 9480; Terran_Supply_Depot 1450; Terran_Engineering_Bay 8410; Terran_Science_Facility 0; Terran_Machine_Shop 5480; Terran_Armory 0; Terran_Starport 10095; Terran_Opening TwoFactory; Terran_Academy 12050; Terran_Bunker 0; Terran_Factory 4205; 
Terran_Control_Tower 12225; Terran_Comsat_Station 13000; Terran_Barracks 2230; Terran_Expansion 6945; Terran_Refinery 2525; Terran_Barracks2 5830; Terran_Missile_Turret 8380; Terran_Supply_Depot 1475; Terran_Engineering_Bay 7300; Terran_Science_Facility 21905; Terran_Machine_Shop 5225; Terran_Armory 15830; Terran_Starport 10930; Terran_Opening SiegeExpand; Terran_Academy 11600; Terran_Bunker 0; Terran_Factory 3895; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2100; Terran_Expansion 11495; Terran_Refinery 4220; Terran_Barracks2 4130; Terran_Missile_Turret 7535; Terran_Supply_Depot 1450; Terran_Engineering_Bay 6490; Terran_Science_Facility 0; Terran_Machine_Shop 6775; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 18560; Terran_Bunker 4730; Terran_Factory 5495; 
Terran_Control_Tower 7075; Terran_Comsat_Station 16210; Terran_Barracks 2190; Terran_Expansion 9340; Terran_Refinery 2595; Terran_Barracks2 24965; Terran_Missile_Turret 11130; Terran_Supply_Depot 1350; Terran_Engineering_Bay 10120; Terran_Science_Facility 0; Terran_Machine_Shop 5415; Terran_Armory 0; Terran_Starport 5920; Terran_Opening FastDropship; Terran_Academy 13905; Terran_Bunker 5720; Terran_Factory 4075; 
Terran_Control_Tower 0; Terran_Comsat_Station 14780; Terran_Barracks 2150; Terran_Expansion 6310; Terran_Refinery 2650; Terran_Barracks2 8905; Terran_Missile_Turret 9030; Terran_Supply_Depot 1445; Terran_Engineering_Bay 7980; Terran_Science_Facility 0; Terran_Machine_Shop 5215; Terran_Armory 17630; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 11515; Terran_Bunker 0; Terran_Factory 3940; 
Terran_Control_Tower 0; Terran_Comsat_Station 13660; Terran_Barracks 2255; Terran_Expansion 6670; Terran_Refinery 2820; Terran_Barracks2 4290; Terran_Missile_Turret 8240; Terran_Supply_Depot 1535; Terran_Engineering_Bay 7200; Terran_Science_Facility 0; Terran_Machine_Shop 5390; Terran_Armory 20875; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 11450; Terran_Bunker 0; Terran_Factory 4145; 
Terran_Control_Tower 22708; Terran_Comsat_Station 20724; Terran_Barracks 2156; Terran_Expansion 16100; Terran_Refinery 2448; Terran_Barracks2 7288; Terran_Missile_Turret 9690; Terran_Supply_Depot 1426; Terran_Engineering_Bay 4764; Terran_Science_Facility 0; Terran_Machine_Shop 5196; Terran_Armory 0; Terran_Starport 20684; Terran_Opening TwoFactory; Terran_Academy 18080; Terran_Bunker 0; Terran_Factory 3802; 
Terran_Control_Tower 23564; Terran_Comsat_Station 17422; Terran_Barracks 1938; Terran_Expansion 11278; Terran_Refinery 2520; Terran_Barracks2 0; Terran_Missile_Turret 9442; Terran_Supply_Depot 1354; Terran_Engineering_Bay 7310; Terran_Science_Facility 23582; Terran_Machine_Shop 5592; Terran_Armory 23608; Terran_Starport 22168; Terran_Opening TwoFactory; Terran_Academy 15910; Terran_Bunker 0; Terran_Factory 4266; 
Terran_Control_Tower 0; Terran_Comsat_Station 12940; Terran_Barracks 2156; Terran_Expansion 12684; Terran_Refinery 2580; Terran_Barracks2 0; Terran_Missile_Turret 9786; Terran_Supply_Depot 1418; Terran_Engineering_Bay 8682; Terran_Science_Facility 0; Terran_Machine_Shop 5394; Terran_Armory 27328; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 11670; Terran_Bunker 0; Terran_Factory 4118; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2100; Terran_Expansion 11422; Terran_Refinery 2552; Terran_Barracks2 0; Terran_Missile_Turret 9552; Terran_Supply_Depot 1424; Terran_Engineering_Bay 7846; Terran_Science_Facility 0; Terran_Machine_Shop 5744; Terran_Armory 0; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 14086; Terran_Bunker 0; Terran_Factory 4026; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2170; Terran_Expansion 0; Terran_Refinery 2570; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1444; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5844; Terran_Armory 0; Terran_Starport 5046; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 9752; Terran_Factory 3786; 
