Zerg_Hive 25785; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3015; Zerg_Extractor 6330; Zerg_Creep_Colony 4335; Zerg_Evolution_Chamber 12630; Zerg_Queens_Nest 20945; Zerg_Sunken_Colony 5325; Zerg_Spore_Colony 0; Zerg_Expansion 2390; Zerg_Hydralisk_Den 7410; Zerg_Greater_Spire 0; Zerg_Expansion2 6025; Zerg_Lair 14330; Zerg_Ultralisk_Cavern 0; Zerg_Spire 15900; Zerg_Building_Overlord 1215; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2750; Zerg_Extractor 2360; Zerg_Creep_Colony 4150; Zerg_Evolution_Chamber 13420; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4550; Zerg_Spore_Colony 0; Zerg_Expansion 2055; Zerg_Hydralisk_Den 9975; Zerg_Greater_Spire 0; Zerg_Expansion2 9720; Zerg_Lair 7135; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8675; Zerg_Building_Overlord 3420; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 2955; Zerg_Extractor 4595; Zerg_Creep_Colony 4345; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4950; Zerg_Spore_Colony 0; Zerg_Expansion 2455; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1495; Zerg_Defiler_Mound 0; 
Zerg_Hive 17210; Zerg_Opening HydraRush; Zerg_Spawning_Pool 2975; Zerg_Extractor 1535; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 14955; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2520; Zerg_Hydralisk_Den 5490; Zerg_Greater_Spire 19205; Zerg_Expansion2 8835; Zerg_Lair 6240; Zerg_Ultralisk_Cavern 19235; Zerg_Spire 14130; Zerg_Building_Overlord 1380; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 3085; Zerg_Extractor 1600; Zerg_Creep_Colony 13415; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2640; Zerg_Hydralisk_Den 7130; Zerg_Greater_Spire 0; Zerg_Expansion2 6230; Zerg_Lair 5385; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1410; Zerg_Defiler_Mound 0; 
Zerg_Hive 26385; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1695; Zerg_Extractor 1855; Zerg_Creep_Colony 15380; Zerg_Evolution_Chamber 13625; Zerg_Queens_Nest 24775; Zerg_Sunken_Colony 15865; Zerg_Spore_Colony 0; Zerg_Expansion 5090; Zerg_Hydralisk_Den 6625; Zerg_Greater_Spire 0; Zerg_Expansion2 12260; Zerg_Lair 9980; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2320; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2945; Zerg_Extractor 1610; Zerg_Creep_Colony 4475; Zerg_Evolution_Chamber 6640; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4910; Zerg_Spore_Colony 7320; Zerg_Expansion 2465; Zerg_Hydralisk_Den 7650; Zerg_Greater_Spire 0; Zerg_Expansion2 5100; Zerg_Lair 7115; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1420; Zerg_Defiler_Mound 0; 
Zerg_Hive 28130; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3035; Zerg_Extractor 1555; Zerg_Creep_Colony 6835; Zerg_Evolution_Chamber 10370; Zerg_Queens_Nest 26585; Zerg_Sunken_Colony 7320; Zerg_Spore_Colony 0; Zerg_Expansion 2460; Zerg_Hydralisk_Den 7275; Zerg_Greater_Spire 0; Zerg_Expansion2 5780; Zerg_Lair 11040; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1395; Zerg_Defiler_Mound 0; 
Zerg_Hive 25190; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3130; Zerg_Extractor 4615; Zerg_Creep_Colony 5560; Zerg_Evolution_Chamber 18610; Zerg_Queens_Nest 23970; Zerg_Sunken_Colony 6120; Zerg_Spore_Colony 28220; Zerg_Expansion 2610; Zerg_Hydralisk_Den 9250; Zerg_Greater_Spire 0; Zerg_Expansion2 4225; Zerg_Lair 8035; Zerg_Ultralisk_Cavern 28790; Zerg_Spire 15430; Zerg_Building_Overlord 1440; Zerg_Defiler_Mound 29585; 
Zerg_Hive 32375; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3205; Zerg_Extractor 1640; Zerg_Creep_Colony 7505; Zerg_Evolution_Chamber 17340; Zerg_Queens_Nest 29015; Zerg_Sunken_Colony 22140; Zerg_Spore_Colony 35340; Zerg_Expansion 2735; Zerg_Hydralisk_Den 12275; Zerg_Greater_Spire 57615; Zerg_Expansion2 5240; Zerg_Lair 6240; Zerg_Ultralisk_Cavern 34205; Zerg_Spire 8165; Zerg_Building_Overlord 1425; Zerg_Defiler_Mound 37460; 
Zerg_Hive 23796; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3076; Zerg_Extractor 5138; Zerg_Creep_Colony 6064; Zerg_Evolution_Chamber 6236; Zerg_Queens_Nest 21240; Zerg_Sunken_Colony 7752; Zerg_Spore_Colony 6938; Zerg_Expansion 2794; Zerg_Hydralisk_Den 7926; Zerg_Greater_Spire 0; Zerg_Expansion2 4538; Zerg_Lair 7596; Zerg_Ultralisk_Cavern 27066; Zerg_Spire 0; Zerg_Building_Overlord 1408; Zerg_Defiler_Mound 0; 
Zerg_Hive 21940; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3250; Zerg_Extractor 6260; Zerg_Creep_Colony 7150; Zerg_Evolution_Chamber 19320; Zerg_Queens_Nest 15975; Zerg_Sunken_Colony 7545; Zerg_Spore_Colony 0; Zerg_Expansion 2795; Zerg_Hydralisk_Den 8645; Zerg_Greater_Spire 0; Zerg_Expansion2 4650; Zerg_Lair 8660; Zerg_Ultralisk_Cavern 24705; Zerg_Spire 16190; Zerg_Building_Overlord 1425; Zerg_Defiler_Mound 0; 
Zerg_Hive 20260; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2270; Zerg_Extractor 3120; Zerg_Creep_Colony 5925; Zerg_Evolution_Chamber 14630; Zerg_Queens_Nest 19225; Zerg_Sunken_Colony 6505; Zerg_Spore_Colony 0; Zerg_Expansion 4040; Zerg_Hydralisk_Den 9590; Zerg_Greater_Spire 0; Zerg_Expansion2 4920; Zerg_Lair 8020; Zerg_Ultralisk_Cavern 24585; Zerg_Spire 9550; Zerg_Building_Overlord 1410; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2915; Zerg_Extractor 1325; Zerg_Creep_Colony 4105; Zerg_Evolution_Chamber 17395; Zerg_Queens_Nest 25520; Zerg_Sunken_Colony 4455; Zerg_Spore_Colony 0; Zerg_Expansion 2195; Zerg_Hydralisk_Den 15900; Zerg_Greater_Spire 0; Zerg_Expansion2 8015; Zerg_Lair 6515; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8170; Zerg_Building_Overlord 2375; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3195; Zerg_Extractor 3695; Zerg_Creep_Colony 5505; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 19255; Zerg_Sunken_Colony 6155; Zerg_Spore_Colony 0; Zerg_Expansion 2695; Zerg_Hydralisk_Den 9170; Zerg_Greater_Spire 0; Zerg_Expansion2 7055; Zerg_Lair 13850; Zerg_Ultralisk_Cavern 0; Zerg_Spire 17780; Zerg_Building_Overlord 1420; Zerg_Defiler_Mound 0; 
Zerg_Hive 25120; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1715; Zerg_Extractor 1940; Zerg_Creep_Colony 8080; Zerg_Evolution_Chamber 13930; Zerg_Queens_Nest 23640; Zerg_Sunken_Colony 10890; Zerg_Spore_Colony 0; Zerg_Expansion 3360; Zerg_Hydralisk_Den 7875; Zerg_Greater_Spire 0; Zerg_Expansion2 5800; Zerg_Lair 6960; Zerg_Ultralisk_Cavern 0; Zerg_Spire 16815; Zerg_Building_Overlord 1495; Zerg_Defiler_Mound 0; 
Zerg_Hive 23356; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2990; Zerg_Extractor 3784; Zerg_Creep_Colony 5702; Zerg_Evolution_Chamber 16654; Zerg_Queens_Nest 21868; Zerg_Sunken_Colony 6324; Zerg_Spore_Colony 0; Zerg_Expansion 2490; Zerg_Hydralisk_Den 9278; Zerg_Greater_Spire 25398; Zerg_Expansion2 8164; Zerg_Lair 13944; Zerg_Ultralisk_Cavern 32326; Zerg_Spire 15724; Zerg_Building_Overlord 1322; Zerg_Defiler_Mound 0; 
Zerg_Hive 25660; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2875; Zerg_Extractor 5725; Zerg_Creep_Colony 8450; Zerg_Evolution_Chamber 13990; Zerg_Queens_Nest 24670; Zerg_Sunken_Colony 8975; Zerg_Spore_Colony 0; Zerg_Expansion 2470; Zerg_Hydralisk_Den 9810; Zerg_Greater_Spire 0; Zerg_Expansion2 4520; Zerg_Lair 10705; Zerg_Ultralisk_Cavern 30730; Zerg_Spire 0; Zerg_Building_Overlord 1305; Zerg_Defiler_Mound 0; 
Zerg_Hive 19054; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2638; Zerg_Extractor 3292; Zerg_Creep_Colony 4018; Zerg_Evolution_Chamber 14580; Zerg_Queens_Nest 17866; Zerg_Sunken_Colony 4474; Zerg_Spore_Colony 17424; Zerg_Expansion 1926; Zerg_Hydralisk_Den 8548; Zerg_Greater_Spire 0; Zerg_Expansion2 7078; Zerg_Lair 8434; Zerg_Ultralisk_Cavern 21058; Zerg_Spire 14082; Zerg_Building_Overlord 3084; Zerg_Defiler_Mound 0; 
Zerg_Hive 19460; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3130; Zerg_Extractor 3730; Zerg_Creep_Colony 6110; Zerg_Evolution_Chamber 23025; Zerg_Queens_Nest 17370; Zerg_Sunken_Colony 6615; Zerg_Spore_Colony 26065; Zerg_Expansion 2680; Zerg_Hydralisk_Den 10075; Zerg_Greater_Spire 0; Zerg_Expansion2 7055; Zerg_Lair 10445; Zerg_Ultralisk_Cavern 25840; Zerg_Spire 12595; Zerg_Building_Overlord 1380; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 3098; Zerg_Extractor 3384; Zerg_Creep_Colony 14868; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 16052; Zerg_Spore_Colony 0; Zerg_Expansion 2656; Zerg_Hydralisk_Den 5748; Zerg_Greater_Spire 0; Zerg_Expansion2 8460; Zerg_Lair 11346; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1372; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2735; Zerg_Extractor 7670; Zerg_Creep_Colony 5655; Zerg_Evolution_Chamber 19380; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6060; Zerg_Spore_Colony 0; Zerg_Expansion 2225; Zerg_Hydralisk_Den 9370; Zerg_Greater_Spire 0; Zerg_Expansion2 6160; Zerg_Lair 9050; Zerg_Ultralisk_Cavern 0; Zerg_Spire 21110; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 14180; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3060; Zerg_Extractor 5615; Zerg_Creep_Colony 8160; Zerg_Evolution_Chamber 9060; Zerg_Queens_Nest 12630; Zerg_Sunken_Colony 8640; Zerg_Spore_Colony 0; Zerg_Expansion 2685; Zerg_Hydralisk_Den 7325; Zerg_Greater_Spire 0; Zerg_Expansion2 4280; Zerg_Lair 10055; Zerg_Ultralisk_Cavern 22830; Zerg_Spire 15415; Zerg_Building_Overlord 1425; Zerg_Defiler_Mound 0; 
Zerg_Hive 10030; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3125; Zerg_Extractor 5750; Zerg_Creep_Colony 4175; Zerg_Evolution_Chamber 7710; Zerg_Queens_Nest 9015; Zerg_Sunken_Colony 4560; Zerg_Spore_Colony 10925; Zerg_Expansion 2170; Zerg_Hydralisk_Den 10720; Zerg_Greater_Spire 0; Zerg_Expansion2 6620; Zerg_Lair 7435; Zerg_Ultralisk_Cavern 12545; Zerg_Spire 13535; Zerg_Building_Overlord 1370; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2915; Zerg_Extractor 1490; Zerg_Creep_Colony 5440; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6065; Zerg_Spore_Colony 0; Zerg_Expansion 2300; Zerg_Hydralisk_Den 10215; Zerg_Greater_Spire 0; Zerg_Expansion2 8920; Zerg_Lair 4850; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6595; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2822; Zerg_Extractor 3530; Zerg_Creep_Colony 4372; Zerg_Evolution_Chamber 21428; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4836; Zerg_Spore_Colony 0; Zerg_Expansion 2050; Zerg_Hydralisk_Den 8638; Zerg_Greater_Spire 0; Zerg_Expansion2 7268; Zerg_Lair 8940; Zerg_Ultralisk_Cavern 0; Zerg_Spire 13182; Zerg_Building_Overlord 3328; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3040; Zerg_Extractor 3550; Zerg_Creep_Colony 5600; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6145; Zerg_Spore_Colony 0; Zerg_Expansion 2570; Zerg_Hydralisk_Den 5785; Zerg_Greater_Spire 0; Zerg_Expansion2 5540; Zerg_Lair 10210; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1325; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2920; Zerg_Extractor 3240; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2515; Zerg_Hydralisk_Den 8005; Zerg_Greater_Spire 0; Zerg_Expansion2 5585; Zerg_Lair 13075; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1335; Zerg_Defiler_Mound 0; 
Zerg_Hive 24270; Zerg_Opening HydraRush; Zerg_Spawning_Pool 2980; Zerg_Extractor 3680; Zerg_Creep_Colony 17230; Zerg_Evolution_Chamber 13750; Zerg_Queens_Nest 23180; Zerg_Sunken_Colony 17750; Zerg_Spore_Colony 0; Zerg_Expansion 2545; Zerg_Hydralisk_Den 5620; Zerg_Greater_Spire 0; Zerg_Expansion2 8635; Zerg_Lair 16655; Zerg_Ultralisk_Cavern 32810; Zerg_Spire 24300; Zerg_Building_Overlord 1350; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2896; Zerg_Extractor 5548; Zerg_Creep_Colony 9840; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 10322; Zerg_Spore_Colony 0; Zerg_Expansion 2460; Zerg_Hydralisk_Den 7430; Zerg_Greater_Spire 0; Zerg_Expansion2 5084; Zerg_Lair 6858; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8622; Zerg_Building_Overlord 1304; Zerg_Defiler_Mound 0; 
Zerg_Hive 17450; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3135; Zerg_Extractor 7370; Zerg_Creep_Colony 11620; Zerg_Evolution_Chamber 17575; Zerg_Queens_Nest 16280; Zerg_Sunken_Colony 12165; Zerg_Spore_Colony 0; Zerg_Expansion 2615; Zerg_Hydralisk_Den 8485; Zerg_Greater_Spire 19640; Zerg_Expansion2 5655; Zerg_Lair 10000; Zerg_Ultralisk_Cavern 19300; Zerg_Spire 11575; Zerg_Building_Overlord 1435; Zerg_Defiler_Mound 26540; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2300; Zerg_Extractor 3605; Zerg_Creep_Colony 22195; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 22935; Zerg_Spore_Colony 0; Zerg_Expansion 3175; Zerg_Hydralisk_Den 8340; Zerg_Greater_Spire 0; Zerg_Expansion2 8100; Zerg_Lair 18730; Zerg_Ultralisk_Cavern 0; Zerg_Spire 23230; Zerg_Building_Overlord 1395; Zerg_Defiler_Mound 0; 
Zerg_Hive 18314; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2674; Zerg_Extractor 2990; Zerg_Creep_Colony 3958; Zerg_Evolution_Chamber 16774; Zerg_Queens_Nest 16912; Zerg_Sunken_Colony 4598; Zerg_Spore_Colony 19570; Zerg_Expansion 2030; Zerg_Hydralisk_Den 13302; Zerg_Greater_Spire 27918; Zerg_Expansion2 7278; Zerg_Lair 6624; Zerg_Ultralisk_Cavern 24158; Zerg_Spire 8214; Zerg_Building_Overlord 3326; Zerg_Defiler_Mound 37246; 
Zerg_Hive 31925; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1655; Zerg_Extractor 1995; Zerg_Creep_Colony 6735; Zerg_Evolution_Chamber 18895; Zerg_Queens_Nest 30775; Zerg_Sunken_Colony 7250; Zerg_Spore_Colony 29040; Zerg_Expansion 4740; Zerg_Hydralisk_Den 12455; Zerg_Greater_Spire 36255; Zerg_Expansion2 6150; Zerg_Lair 11570; Zerg_Ultralisk_Cavern 0; Zerg_Spire 17540; Zerg_Building_Overlord 2265; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2652; Zerg_Extractor 2750; Zerg_Creep_Colony 3508; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5304; Zerg_Spore_Colony 0; Zerg_Expansion 4928; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 9236; Zerg_Lair 5178; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6910; Zerg_Building_Overlord 1466; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Lurker; Zerg_Spawning_Pool 3058; Zerg_Extractor 3460; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2620; Zerg_Hydralisk_Den 5714; Zerg_Greater_Spire 0; Zerg_Expansion2 8856; Zerg_Lair 4888; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1360; Zerg_Defiler_Mound 0; 
Zerg_Hive 31072; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2852; Zerg_Extractor 1640; Zerg_Creep_Colony 6300; Zerg_Evolution_Chamber 5156; Zerg_Queens_Nest 29624; Zerg_Sunken_Colony 14514; Zerg_Spore_Colony 6776; Zerg_Expansion 4860; Zerg_Hydralisk_Den 7700; Zerg_Greater_Spire 0; Zerg_Expansion2 11008; Zerg_Lair 4092; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5618; Zerg_Building_Overlord 1482; Zerg_Defiler_Mound 0; 
Zerg_Hive 20818; Zerg_Opening Lurker; Zerg_Spawning_Pool 2824; Zerg_Extractor 1436; Zerg_Creep_Colony 4240; Zerg_Evolution_Chamber 14394; Zerg_Queens_Nest 19700; Zerg_Sunken_Colony 4594; Zerg_Spore_Colony 0; Zerg_Expansion 2348; Zerg_Hydralisk_Den 5928; Zerg_Greater_Spire 22954; Zerg_Expansion2 9996; Zerg_Lair 4804; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11780; Zerg_Building_Overlord 1300; Zerg_Defiler_Mound 0; 
Zerg_Hive 20085; Zerg_Opening Standard; Zerg_Spawning_Pool 3735; Zerg_Extractor 1515; Zerg_Creep_Colony 16580; Zerg_Evolution_Chamber 28955; Zerg_Queens_Nest 19045; Zerg_Sunken_Colony 17570; Zerg_Spore_Colony 0; Zerg_Expansion 3115; Zerg_Hydralisk_Den 5320; Zerg_Greater_Spire 22885; Zerg_Expansion2 10950; Zerg_Lair 5000; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11925; Zerg_Building_Overlord 1410; Zerg_Defiler_Mound 32790; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1630; Zerg_Extractor 1925; Zerg_Creep_Colony 14655; Zerg_Evolution_Chamber 15925; Zerg_Queens_Nest 21475; Zerg_Sunken_Colony 18595; Zerg_Spore_Colony 0; Zerg_Expansion 4360; Zerg_Hydralisk_Den 8185; Zerg_Greater_Spire 0; Zerg_Expansion2 9500; Zerg_Lair 4565; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6100; Zerg_Building_Overlord 2195; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 3385; Zerg_Extractor 3705; Zerg_Creep_Colony 9980; Zerg_Evolution_Chamber 16815; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 10520; Zerg_Spore_Colony 0; Zerg_Expansion 2730; Zerg_Hydralisk_Den 5885; Zerg_Greater_Spire 0; Zerg_Expansion2 7915; Zerg_Lair 5065; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9485; Zerg_Building_Overlord 1525; Zerg_Defiler_Mound 0; 
Zerg_Hive 15054; Zerg_Opening Lurker; Zerg_Spawning_Pool 3036; Zerg_Extractor 1494; Zerg_Creep_Colony 6880; Zerg_Evolution_Chamber 13048; Zerg_Queens_Nest 13974; Zerg_Sunken_Colony 14238; Zerg_Spore_Colony 0; Zerg_Expansion 2552; Zerg_Hydralisk_Den 5698; Zerg_Greater_Spire 21912; Zerg_Expansion2 8806; Zerg_Lair 4694; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9750; Zerg_Building_Overlord 1414; Zerg_Defiler_Mound 0; 
Zerg_Hive 26175; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1620; Zerg_Extractor 1955; Zerg_Creep_Colony 6700; Zerg_Evolution_Chamber 13370; Zerg_Queens_Nest 24820; Zerg_Sunken_Colony 7630; Zerg_Spore_Colony 43765; Zerg_Expansion 4365; Zerg_Hydralisk_Den 12735; Zerg_Greater_Spire 28105; Zerg_Expansion2 8140; Zerg_Lair 4880; Zerg_Ultralisk_Cavern 41815; Zerg_Spire 6410; Zerg_Building_Overlord 2215; Zerg_Defiler_Mound 0; 
Zerg_Hive 16540; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1675; Zerg_Extractor 1970; Zerg_Creep_Colony 5320; Zerg_Evolution_Chamber 15225; Zerg_Queens_Nest 15270; Zerg_Sunken_Colony 5855; Zerg_Spore_Colony 24320; Zerg_Expansion 4535; Zerg_Hydralisk_Den 9560; Zerg_Greater_Spire 18805; Zerg_Expansion2 10585; Zerg_Lair 4945; Zerg_Ultralisk_Cavern 22820; Zerg_Spire 6650; Zerg_Building_Overlord 2240; Zerg_Defiler_Mound 30895; 
Zerg_Hive 33905; Zerg_Opening Lurker; Zerg_Spawning_Pool 1165; Zerg_Extractor 3345; Zerg_Creep_Colony 5670; Zerg_Evolution_Chamber 16395; Zerg_Queens_Nest 32430; Zerg_Sunken_Colony 6480; Zerg_Spore_Colony 0; Zerg_Expansion 9505; Zerg_Hydralisk_Den 5375; Zerg_Greater_Spire 38815; Zerg_Expansion2 15840; Zerg_Lair 4715; Zerg_Ultralisk_Cavern 59555; Zerg_Spire 10790; Zerg_Building_Overlord 2145; Zerg_Defiler_Mound 0; 
Zerg_Hive 17560; Zerg_Opening Standard; Zerg_Spawning_Pool 2700; Zerg_Extractor 2960; Zerg_Creep_Colony 4394; Zerg_Evolution_Chamber 15946; Zerg_Queens_Nest 16522; Zerg_Sunken_Colony 4796; Zerg_Spore_Colony 17208; Zerg_Expansion 2024; Zerg_Hydralisk_Den 7794; Zerg_Greater_Spire 19584; Zerg_Expansion2 9198; Zerg_Lair 7328; Zerg_Ultralisk_Cavern 19544; Zerg_Spire 12328; Zerg_Building_Overlord 3334; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 3050; Zerg_Extractor 3385; Zerg_Creep_Colony 15410; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 16030; Zerg_Spore_Colony 0; Zerg_Expansion 2550; Zerg_Hydralisk_Den 4770; Zerg_Greater_Spire 0; Zerg_Expansion2 11940; Zerg_Lair 8205; Zerg_Ultralisk_Cavern 0; Zerg_Spire 15355; Zerg_Building_Overlord 1355; Zerg_Defiler_Mound 0; 
Zerg_Hive 20680; Zerg_Opening Standard; Zerg_Spawning_Pool 2585; Zerg_Extractor 2975; Zerg_Creep_Colony 4060; Zerg_Evolution_Chamber 17545; Zerg_Queens_Nest 19365; Zerg_Sunken_Colony 4505; Zerg_Spore_Colony 18805; Zerg_Expansion 2000; Zerg_Hydralisk_Den 7365; Zerg_Greater_Spire 0; Zerg_Expansion2 7435; Zerg_Lair 6995; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8550; Zerg_Building_Overlord 3315; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2630; Zerg_Extractor 1415; Zerg_Creep_Colony 4155; Zerg_Evolution_Chamber 15975; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4525; Zerg_Spore_Colony 0; Zerg_Expansion 2285; Zerg_Hydralisk_Den 14385; Zerg_Greater_Spire 0; Zerg_Expansion2 7375; Zerg_Lair 7985; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9595; Zerg_Building_Overlord 3060; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2590; Zerg_Extractor 1330; Zerg_Creep_Colony 4295; Zerg_Evolution_Chamber 7250; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4655; Zerg_Spore_Colony 7925; Zerg_Expansion 2240; Zerg_Hydralisk_Den 13675; Zerg_Greater_Spire 0; Zerg_Expansion2 6500; Zerg_Lair 6830; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8395; Zerg_Building_Overlord 3050; Zerg_Defiler_Mound 0; 
