Zerg_Hive 1074; Zerg_Opening unknown; Zerg_Spawning_Pool 125; Zerg_Extractor 263; Zerg_Creep_Colony 180; Zerg_Evolution_Chamber 526; Zerg_Queens_Nest 872; Zerg_Sunken_Colony 221; Zerg_Spore_Colony 0; Zerg_Expansion 99; Zerg_Hydralisk_Den 308; Zerg_Greater_Spire 0; Zerg_Expansion2 251; Zerg_Lair 597; Zerg_Ultralisk_Cavern 0; Zerg_Spire 662; Zerg_Building_Overlord 50; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 79; Zerg_Extractor 148; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 127; Zerg_Hydralisk_Den 199; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening hydras; Zerg_Spawning_Pool 88; Zerg_Extractor 238; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 134; Zerg_Hydralisk_Den 325; Zerg_Greater_Spire 0; Zerg_Expansion2 178; Zerg_Lair 298; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 960; Zerg_Opening lurkers; Zerg_Spawning_Pool 92; Zerg_Extractor 196; Zerg_Creep_Colony 217; Zerg_Evolution_Chamber 912; Zerg_Queens_Nest 913; Zerg_Sunken_Colony 236; Zerg_Spore_Colony 1061; Zerg_Expansion 131; Zerg_Hydralisk_Den 394; Zerg_Greater_Spire 0; Zerg_Expansion2 170; Zerg_Lair 272; Zerg_Ultralisk_Cavern 0; Zerg_Spire 786; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 960; Zerg_Opening lurkers; Zerg_Spawning_Pool 92; Zerg_Extractor 196; Zerg_Creep_Colony 217; Zerg_Evolution_Chamber 912; Zerg_Queens_Nest 913; Zerg_Sunken_Colony 236; Zerg_Spore_Colony 1061; Zerg_Expansion 131; Zerg_Hydralisk_Den 394; Zerg_Greater_Spire 0; Zerg_Expansion2 170; Zerg_Lair 272; Zerg_Ultralisk_Cavern 0; Zerg_Spire 786; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 1052; Zerg_Opening mutas; Zerg_Spawning_Pool 80; Zerg_Extractor 188; Zerg_Creep_Colony 167; Zerg_Evolution_Chamber 437; Zerg_Queens_Nest 1007; Zerg_Sunken_Colony 187; Zerg_Spore_Colony 491; Zerg_Expansion 125; Zerg_Hydralisk_Den 385; Zerg_Greater_Spire 0; Zerg_Expansion2 167; Zerg_Lair 356; Zerg_Ultralisk_Cavern 0; Zerg_Spire 428; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 1066; Zerg_Opening unknown; Zerg_Spawning_Pool 80; Zerg_Extractor 212; Zerg_Creep_Colony 347; Zerg_Evolution_Chamber 951; Zerg_Queens_Nest 1012; Zerg_Sunken_Colony 366; Zerg_Spore_Colony 0; Zerg_Expansion 140; Zerg_Hydralisk_Den 259; Zerg_Greater_Spire 0; Zerg_Expansion2 174; Zerg_Lair 352; Zerg_Ultralisk_Cavern 0; Zerg_Spire 974; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 123; Zerg_Extractor 55; Zerg_Creep_Colony 178; Zerg_Evolution_Chamber 342; Zerg_Queens_Nest 650; Zerg_Sunken_Colony 295; Zerg_Spore_Colony 0; Zerg_Expansion 92; Zerg_Hydralisk_Den 430; Zerg_Greater_Spire 0; Zerg_Expansion2 221; Zerg_Lair 379; Zerg_Ultralisk_Cavern 0; Zerg_Spire 627; Zerg_Building_Overlord 102; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening mutas; Zerg_Spawning_Pool 78; Zerg_Extractor 290; Zerg_Creep_Colony 228; Zerg_Evolution_Chamber 774; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 252; Zerg_Spore_Colony 0; Zerg_Expansion 140; Zerg_Hydralisk_Den 803; Zerg_Greater_Spire 0; Zerg_Expansion2 149; Zerg_Lair 373; Zerg_Ultralisk_Cavern 0; Zerg_Spire 440; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 963; Zerg_Opening mutas; Zerg_Spawning_Pool 77; Zerg_Extractor 177; Zerg_Creep_Colony 456; Zerg_Evolution_Chamber 567; Zerg_Queens_Nest 843; Zerg_Sunken_Colony 483; Zerg_Spore_Colony 0; Zerg_Expansion 175; Zerg_Hydralisk_Den 263; Zerg_Greater_Spire 0; Zerg_Expansion2 197; Zerg_Lair 231; Zerg_Ultralisk_Cavern 0; Zerg_Spire 412; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening hydras; Zerg_Spawning_Pool 120; Zerg_Extractor 238; Zerg_Creep_Colony 302; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 570; Zerg_Spore_Colony 0; Zerg_Expansion 101; Zerg_Hydralisk_Den 289; Zerg_Greater_Spire 0; Zerg_Expansion2 174; Zerg_Lair 314; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 769; Zerg_Opening mutas; Zerg_Spawning_Pool 76; Zerg_Extractor 181; Zerg_Creep_Colony 408; Zerg_Evolution_Chamber 642; Zerg_Queens_Nest 723; Zerg_Sunken_Colony 428; Zerg_Spore_Colony 0; Zerg_Expansion 126; Zerg_Hydralisk_Den 387; Zerg_Greater_Spire 0; Zerg_Expansion2 167; Zerg_Lair 235; Zerg_Ultralisk_Cavern 0; Zerg_Spire 302; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 957; 
Zerg_Hive 0; Zerg_Opening mutas; Zerg_Spawning_Pool 120; Zerg_Extractor 155; Zerg_Creep_Colony 149; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 175; Zerg_Spore_Colony 0; Zerg_Expansion 103; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 178; Zerg_Lair 207; Zerg_Ultralisk_Cavern 0; Zerg_Spire 271; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 721; Zerg_Opening unknown; Zerg_Spawning_Pool 75; Zerg_Extractor 157; Zerg_Creep_Colony 262; Zerg_Evolution_Chamber 501; Zerg_Queens_Nest 635; Zerg_Sunken_Colony 277; Zerg_Spore_Colony 672; Zerg_Expansion 122; Zerg_Hydralisk_Den 402; Zerg_Greater_Spire 0; Zerg_Expansion2 330; Zerg_Lair 210; Zerg_Ultralisk_Cavern 0; Zerg_Spire 275; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 807; 
Zerg_Hive 0; Zerg_Opening lurkers; Zerg_Spawning_Pool 68; Zerg_Extractor 83; Zerg_Creep_Colony 324; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 341; Zerg_Spore_Colony 0; Zerg_Expansion 147; Zerg_Hydralisk_Den 269; Zerg_Greater_Spire 0; Zerg_Expansion2 152; Zerg_Lair 252; Zerg_Ultralisk_Cavern 0; Zerg_Spire 326; Zerg_Building_Overlord 91; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 125; Zerg_Extractor 270; Zerg_Creep_Colony 310; Zerg_Evolution_Chamber 568; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 328; Zerg_Spore_Colony 0; Zerg_Expansion 118; Zerg_Hydralisk_Den 320; Zerg_Greater_Spire 0; Zerg_Expansion2 162; Zerg_Lair 343; Zerg_Ultralisk_Cavern 0; Zerg_Spire 436; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 507; Zerg_Opening unknown; Zerg_Spawning_Pool 156; Zerg_Extractor 188; Zerg_Creep_Colony 563; Zerg_Evolution_Chamber 415; Zerg_Queens_Nest 465; Zerg_Sunken_Colony 601; Zerg_Spore_Colony 0; Zerg_Expansion 101; Zerg_Hydralisk_Den 257; Zerg_Greater_Spire 602; Zerg_Expansion2 137; Zerg_Lair 247; Zerg_Ultralisk_Cavern 891; Zerg_Spire 315; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 669; 
Zerg_Hive 0; Zerg_Opening mutas; Zerg_Spawning_Pool 77; Zerg_Extractor 182; Zerg_Creep_Colony 309; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 329; Zerg_Spore_Colony 0; Zerg_Expansion 137; Zerg_Hydralisk_Den 417; Zerg_Greater_Spire 0; Zerg_Expansion2 180; Zerg_Lair 239; Zerg_Ultralisk_Cavern 0; Zerg_Spire 302; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 837; Zerg_Opening unknown; Zerg_Spawning_Pool 128; Zerg_Extractor 238; Zerg_Creep_Colony 202; Zerg_Evolution_Chamber 491; Zerg_Queens_Nest 782; Zerg_Sunken_Colony 218; Zerg_Spore_Colony 0; Zerg_Expansion 111; Zerg_Hydralisk_Den 292; Zerg_Greater_Spire 941; Zerg_Expansion2 187; Zerg_Lair 446; Zerg_Ultralisk_Cavern 920; Zerg_Spire 663; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 67; Zerg_Extractor 81; Zerg_Creep_Colony 228; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 245; Zerg_Spore_Colony 0; Zerg_Expansion 138; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 91; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 78; Zerg_Extractor 106; Zerg_Creep_Colony 283; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 298; Zerg_Spore_Colony 0; Zerg_Expansion 161; Zerg_Hydralisk_Den 258; Zerg_Greater_Spire 0; Zerg_Expansion2 375; Zerg_Lair 195; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 121; Zerg_Extractor 212; Zerg_Creep_Colony 183; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 200; Zerg_Spore_Colony 0; Zerg_Expansion 104; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 199; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 837; Zerg_Opening unknown; Zerg_Spawning_Pool 128; Zerg_Extractor 238; Zerg_Creep_Colony 202; Zerg_Evolution_Chamber 491; Zerg_Queens_Nest 782; Zerg_Sunken_Colony 218; Zerg_Spore_Colony 0; Zerg_Expansion 111; Zerg_Hydralisk_Den 292; Zerg_Greater_Spire 941; Zerg_Expansion2 187; Zerg_Lair 446; Zerg_Ultralisk_Cavern 920; Zerg_Spire 663; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 67; Zerg_Extractor 81; Zerg_Creep_Colony 228; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 245; Zerg_Spore_Colony 0; Zerg_Expansion 138; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 91; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 78; Zerg_Extractor 106; Zerg_Creep_Colony 283; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 298; Zerg_Spore_Colony 0; Zerg_Expansion 161; Zerg_Hydralisk_Den 258; Zerg_Greater_Spire 0; Zerg_Expansion2 375; Zerg_Lair 195; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 121; Zerg_Extractor 212; Zerg_Creep_Colony 183; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 200; Zerg_Spore_Colony 0; Zerg_Expansion 104; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 199; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 721; Zerg_Opening speedlings; Zerg_Spawning_Pool 81; Zerg_Extractor 225; Zerg_Creep_Colony 291; Zerg_Evolution_Chamber 445; Zerg_Queens_Nest 649; Zerg_Sunken_Colony 318; Zerg_Spore_Colony 584; Zerg_Expansion 138; Zerg_Hydralisk_Den 317; Zerg_Greater_Spire 0; Zerg_Expansion2 185; Zerg_Lair 281; Zerg_Ultralisk_Cavern 0; Zerg_Spire 460; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 821; 
Zerg_Hive 710; Zerg_Opening mutas; Zerg_Spawning_Pool 124; Zerg_Extractor 248; Zerg_Creep_Colony 241; Zerg_Evolution_Chamber 286; Zerg_Queens_Nest 622; Zerg_Sunken_Colony 260; Zerg_Spore_Colony 0; Zerg_Expansion 106; Zerg_Hydralisk_Den 399; Zerg_Greater_Spire 0; Zerg_Expansion2 173; Zerg_Lair 371; Zerg_Ultralisk_Cavern 822; Zerg_Spire 476; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 1008; 
Zerg_Hive 857; Zerg_Opening speedlings; Zerg_Spawning_Pool 68; Zerg_Extractor 78; Zerg_Creep_Colony 352; Zerg_Evolution_Chamber 523; Zerg_Queens_Nest 794; Zerg_Sunken_Colony 371; Zerg_Spore_Colony 648; Zerg_Expansion 212; Zerg_Hydralisk_Den 496; Zerg_Greater_Spire 0; Zerg_Expansion2 273; Zerg_Lair 426; Zerg_Ultralisk_Cavern 1042; Zerg_Spire 910; Zerg_Building_Overlord 91; Zerg_Defiler_Mound 0; 
Zerg_Hive 684; Zerg_Opening speedlings; Zerg_Spawning_Pool 82; Zerg_Extractor 91; Zerg_Creep_Colony 350; Zerg_Evolution_Chamber 368; Zerg_Queens_Nest 621; Zerg_Sunken_Colony 371; Zerg_Spore_Colony 0; Zerg_Expansion 192; Zerg_Hydralisk_Den 480; Zerg_Greater_Spire 0; Zerg_Expansion2 207; Zerg_Lair 428; Zerg_Ultralisk_Cavern 821; Zerg_Spire 567; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 823; 
Zerg_Hive 1002; Zerg_Opening hydras; Zerg_Spawning_Pool 98; Zerg_Extractor 243; Zerg_Creep_Colony 594; Zerg_Evolution_Chamber 650; Zerg_Queens_Nest 949; Zerg_Sunken_Colony 615; Zerg_Spore_Colony 0; Zerg_Expansion 131; Zerg_Hydralisk_Den 294; Zerg_Greater_Spire 0; Zerg_Expansion2 192; Zerg_Lair 426; Zerg_Ultralisk_Cavern 0; Zerg_Spire 570; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 744; Zerg_Opening speedlings; Zerg_Spawning_Pool 65; Zerg_Extractor 77; Zerg_Creep_Colony 503; Zerg_Evolution_Chamber 537; Zerg_Queens_Nest 698; Zerg_Sunken_Colony 645; Zerg_Spore_Colony 0; Zerg_Expansion 173; Zerg_Hydralisk_Den 312; Zerg_Greater_Spire 0; Zerg_Expansion2 239; Zerg_Lair 380; Zerg_Ultralisk_Cavern 888; Zerg_Spire 444; Zerg_Building_Overlord 88; Zerg_Defiler_Mound 887; 
Zerg_Hive 752; Zerg_Opening speedlings; Zerg_Spawning_Pool 123; Zerg_Extractor 55; Zerg_Creep_Colony 191; Zerg_Evolution_Chamber 368; Zerg_Queens_Nest 693; Zerg_Sunken_Colony 248; Zerg_Spore_Colony 558; Zerg_Expansion 87; Zerg_Hydralisk_Den 522; Zerg_Greater_Spire 0; Zerg_Expansion2 281; Zerg_Lair 502; Zerg_Ultralisk_Cavern 1077; Zerg_Spire 866; Zerg_Building_Overlord 101; Zerg_Defiler_Mound 0; 
Zerg_Hive 701; Zerg_Opening hydras; Zerg_Spawning_Pool 79; Zerg_Extractor 211; Zerg_Creep_Colony 457; Zerg_Evolution_Chamber 491; Zerg_Queens_Nest 651; Zerg_Sunken_Colony 478; Zerg_Spore_Colony 0; Zerg_Expansion 131; Zerg_Hydralisk_Den 294; Zerg_Greater_Spire 0; Zerg_Expansion2 180; Zerg_Lair 282; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 982; 
Zerg_Hive 0; Zerg_Opening hydras; Zerg_Spawning_Pool 104; Zerg_Extractor 128; Zerg_Creep_Colony 271; Zerg_Evolution_Chamber 613; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 292; Zerg_Spore_Colony 0; Zerg_Expansion 79; Zerg_Hydralisk_Den 305; Zerg_Greater_Spire 0; Zerg_Expansion2 202; Zerg_Lair 395; Zerg_Ultralisk_Cavern 0; Zerg_Spire 657; Zerg_Building_Overlord 119; Zerg_Defiler_Mound 0; 
Zerg_Hive 616; Zerg_Opening speedlings; Zerg_Spawning_Pool 80; Zerg_Extractor 240; Zerg_Creep_Colony 347; Zerg_Evolution_Chamber 288; Zerg_Queens_Nest 570; Zerg_Sunken_Colony 365; Zerg_Spore_Colony 0; Zerg_Expansion 131; Zerg_Hydralisk_Den 363; Zerg_Greater_Spire 702; Zerg_Expansion2 184; Zerg_Lair 334; Zerg_Ultralisk_Cavern 809; Zerg_Spire 495; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 701; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 45; Zerg_Extractor 112; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 128; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 143; Zerg_Extractor 154; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 127; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 230; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 742; Zerg_Opening speedlings; Zerg_Spawning_Pool 123; Zerg_Extractor 198; Zerg_Creep_Colony 352; Zerg_Evolution_Chamber 492; Zerg_Queens_Nest 692; Zerg_Sunken_Colony 368; Zerg_Spore_Colony 0; Zerg_Expansion 105; Zerg_Hydralisk_Den 283; Zerg_Greater_Spire 0; Zerg_Expansion2 184; Zerg_Lair 255; Zerg_Ultralisk_Cavern 831; Zerg_Spire 348; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 832; 
Zerg_Hive 0; Zerg_Opening hydras; Zerg_Spawning_Pool 123; Zerg_Extractor 331; Zerg_Creep_Colony 359; Zerg_Evolution_Chamber 355; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 385; Zerg_Spore_Colony 390; Zerg_Expansion 106; Zerg_Hydralisk_Den 394; Zerg_Greater_Spire 0; Zerg_Expansion2 168; Zerg_Lair 482; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening lurkers; Zerg_Spawning_Pool 87; Zerg_Extractor 220; Zerg_Creep_Colony 251; Zerg_Evolution_Chamber 447; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 268; Zerg_Spore_Colony 0; Zerg_Expansion 127; Zerg_Hydralisk_Den 317; Zerg_Greater_Spire 0; Zerg_Expansion2 178; Zerg_Lair 281; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 775; Zerg_Opening unknown; Zerg_Spawning_Pool 126; Zerg_Extractor 218; Zerg_Creep_Colony 236; Zerg_Evolution_Chamber 292; Zerg_Queens_Nest 643; Zerg_Sunken_Colony 256; Zerg_Spore_Colony 0; Zerg_Expansion 108; Zerg_Hydralisk_Den 303; Zerg_Greater_Spire 0; Zerg_Expansion2 175; Zerg_Lair 327; Zerg_Ultralisk_Cavern 966; Zerg_Spire 0; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 77; Zerg_Extractor 271; Zerg_Creep_Colony 379; Zerg_Evolution_Chamber 319; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 408; Zerg_Spore_Colony 0; Zerg_Expansion 123; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 168; Zerg_Lair 328; Zerg_Ultralisk_Cavern 0; Zerg_Spire 394; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 758; Zerg_Opening speedlings; Zerg_Spawning_Pool 82; Zerg_Extractor 250; Zerg_Creep_Colony 385; Zerg_Evolution_Chamber 271; Zerg_Queens_Nest 699; Zerg_Sunken_Colony 405; Zerg_Spore_Colony 446; Zerg_Expansion 123; Zerg_Hydralisk_Den 375; Zerg_Greater_Spire 0; Zerg_Expansion2 178; Zerg_Lair 340; Zerg_Ultralisk_Cavern 859; Zerg_Spire 479; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 879; Zerg_Opening speedlings; Zerg_Spawning_Pool 125; Zerg_Extractor 198; Zerg_Creep_Colony 322; Zerg_Evolution_Chamber 261; Zerg_Queens_Nest 836; Zerg_Sunken_Colony 342; Zerg_Spore_Colony 397; Zerg_Expansion 109; Zerg_Hydralisk_Den 418; Zerg_Greater_Spire 0; Zerg_Expansion2 166; Zerg_Lair 396; Zerg_Ultralisk_Cavern 976; Zerg_Spire 565; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 1055; 
Zerg_Hive 706; Zerg_Opening unknown; Zerg_Spawning_Pool 78; Zerg_Extractor 295; Zerg_Creep_Colony 346; Zerg_Evolution_Chamber 367; Zerg_Queens_Nest 626; Zerg_Sunken_Colony 372; Zerg_Spore_Colony 471; Zerg_Expansion 143; Zerg_Hydralisk_Den 345; Zerg_Greater_Spire 0; Zerg_Expansion2 188; Zerg_Lair 469; Zerg_Ultralisk_Cavern 919; Zerg_Spire 627; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 96; Zerg_Extractor 98; Zerg_Creep_Colony 587; Zerg_Evolution_Chamber 448; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 612; Zerg_Spore_Colony 612; Zerg_Expansion 163; Zerg_Hydralisk_Den 365; Zerg_Greater_Spire 0; Zerg_Expansion2 231; Zerg_Lair 443; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 750; Zerg_Opening speedlings; Zerg_Spawning_Pool 66; Zerg_Extractor 81; Zerg_Creep_Colony 353; Zerg_Evolution_Chamber 321; Zerg_Queens_Nest 683; Zerg_Sunken_Colony 422; Zerg_Spore_Colony 371; Zerg_Expansion 173; Zerg_Hydralisk_Den 415; Zerg_Greater_Spire 0; Zerg_Expansion2 179; Zerg_Lair 381; Zerg_Ultralisk_Cavern 862; Zerg_Spire 494; Zerg_Building_Overlord 88; Zerg_Defiler_Mound 927; 
Zerg_Hive 536; Zerg_Opening lurkers; Zerg_Spawning_Pool 124; Zerg_Extractor 187; Zerg_Creep_Colony 256; Zerg_Evolution_Chamber 368; Zerg_Queens_Nest 481; Zerg_Sunken_Colony 299; Zerg_Spore_Colony 550; Zerg_Expansion 105; Zerg_Hydralisk_Den 285; Zerg_Greater_Spire 0; Zerg_Expansion2 178; Zerg_Lair 248; Zerg_Ultralisk_Cavern 613; Zerg_Spire 390; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 616; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 81; Zerg_Extractor 0; Zerg_Creep_Colony 232; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 139; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 180; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 119; Zerg_Extractor 192; Zerg_Creep_Colony 297; Zerg_Evolution_Chamber 267; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 314; Zerg_Spore_Colony 0; Zerg_Expansion 103; Zerg_Hydralisk_Den 287; Zerg_Greater_Spire 0; Zerg_Expansion2 179; Zerg_Lair 259; Zerg_Ultralisk_Cavern 0; Zerg_Spire 391; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 706; Zerg_Opening speedlings; Zerg_Spawning_Pool 130; Zerg_Extractor 186; Zerg_Creep_Colony 263; Zerg_Evolution_Chamber 412; Zerg_Queens_Nest 652; Zerg_Sunken_Colony 279; Zerg_Spore_Colony 0; Zerg_Expansion 103; Zerg_Hydralisk_Den 306; Zerg_Greater_Spire 0; Zerg_Expansion2 175; Zerg_Lair 247; Zerg_Ultralisk_Cavern 0; Zerg_Spire 487; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 867; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 78; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 125; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
